계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,300.0,366.0,530.0,nan,108.0,114.0,171.0,nan
Operating Income,8.0,-18.0,8.0,nan,-6.0,7.0,12.0,nan
Oper.Income(Rep.),8.0,-18.0,8.0,nan,-6.0,7.0,12.0,nan
Net Income,22.0,14.0,36.0,nan,11.0,11.0,15.0,nan
Net Income(Contr.),22.0,14.0,37.0,nan,11.0,11.0,15.0,nan
Net Income(Minor.),0.0,-0.0,-0.0,nan,-0.0,0.0,-0.0,nan
Total Assets,610.0,629.0,713.0,nan,624.0,638.0,713.0,nan
Total Liabilities,72.0,81.0,112.0,nan,69.0,75.0,112.0,nan
Total Equity,538.0,548.0,601.0,nan,555.0,563.0,601.0,nan
Net Income(Contr.),538.0,548.0,601.0,nan,555.0,563.0,601.0,nan
Net Income(Minor.),0.0,-0.0,-0.0,nan,-0.0,-0.0,-0.0,nan
Capital Stock,66.0,66.0,66.0,nan,66.0,66.0,66.0,nan
Total Debt/Equity,13.47,14.81,18.62,nan,12.45,13.27,18.62,nan
Reserve Ratio,828.36,844.45,887.47,nan,854.57,867.32,887.47,nan
Oper.Income Margin,2.82,-4.85,1.49,nan,-5.66,6.22,6.75,nan
Net Income Margin,7.34,3.92,6.89,nan,10.37,9.63,8.96,nan
ROA,3.6,2.32,5.43,nan,7.25,6.98,9.06,nan
ROE,4.16,2.65,6.36,nan,8.12,7.87,10.54,nan
EPS(KRW),167.0,109.0,277.0,nan,85.0,83.0,116.0,nan
BPS(KRW),4642.0,4722.0,4937.0,nan,4773.0,4837.0,4937.0,nan
DPS(KRW),nan,nan,70.0,nan,nan,nan,70.0,nan
PER,18.0,33.13,21.81,nan,nan,nan,nan,nan
PBR,0.65,0.76,1.22,nan,0.72,0.86,1.22,nan
Issued Shares,13195.0,13195.0,13195.0,nan,13195.0,13195.0,13195.0,nan
Div Yield,nan,nan,1.16,nan,nan,nan,1.16,nan
