계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Premium Revenue,154483.0,166701.0,174130.0,nan,43471.0,44603.0,45133.0,nan
Operating Income,20447.0,23573.0,26496.0,28172.0,7823.0,7175.0,2528.0,8153.0
Oper.Income(Rep.),20447.0,23573.0,26496.0,nan,7823.0,7175.0,2528.0,nan
Net Income,16267.0,18216.0,20768.0,21634.0,6124.0,5546.0,2079.0,6435.0
Net Income(Contr.),16230.0,18184.0,20736.0,21055.0,6114.0,5541.0,2071.0,6067.0
Net Income(Minor.),37.0,32.0,32.0,nan,10.0,5.0,8.0,nan
Total Assets,807960.0,850190.0,872695.0,893764.0,858386.0,856762.0,872695.0,nan
Total Liabilities,682725.0,688746.0,716673.0,726054.0,690952.0,694751.0,716673.0,nan
Total Equity,125235.0,161444.0,156022.0,167707.0,167435.0,162012.0,156022.0,nan
Net Income(Contr.),124955.0,161142.0,155671.0,165157.0,167116.0,161688.0,155671.0,nan
Net Income(Minor.),279.0,302.0,352.0,2549.0,318.0,323.0,352.0,nan
Capital Stock,265.0,265.0,265.0,263.0,265.0,265.0,265.0,nan
Total Debt/Equity,545.16,426.62,459.34,432.93,412.67,428.83,459.34,nan
Reserve Ratio,52704.03,66373.15,64306.34,nan,68629.89,66579.49,64306.34,nan
Oper.Income Margin,10.43,11.32,11.69,nan,14.13,12.02,4.48,nan
Net Income Margin,8.28,8.73,9.15,nan,11.05,9.28,3.67,nan
ROA,1.85,2.2,2.41,2.45,2.87,2.59,0.96,2.95
ROE,11.61,12.71,13.09,13.13,14.84,13.48,5.22,15.59
EPS(KRW),32096.0,35961.0,41007.0,41638.0,12092.0,10957.0,4096.0,11998.0
BPS(KRW),276447.0,348009.0,337189.0,355949.0,359824.0,349089.0,337189.0,nan
DPS(KRW),13800.0,16000.0,19000.0,20774.0,nan,nan,19000.0,nan
PER,6.23,7.31,8.74,8.51,nan,nan,nan,nan
PBR,0.72,0.76,1.06,1.0,1.08,0.99,1.06,nan
Issued Shares,47375.0,47375.0,47375.0,nan,47375.0,47375.0,47375.0,nan
Div Yield,6.9,6.08,5.3,nan,nan,nan,5.3,nan
