계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,660.0,661.0,689.0,nan,187.0,154.0,233.0,nan
Operating Income,67.0,61.0,45.0,nan,24.0,2.0,17.0,nan
Oper.Income(Rep.),67.0,61.0,45.0,nan,24.0,2.0,17.0,nan
Net Income,74.0,84.0,81.0,nan,38.0,11.0,22.0,nan
Net Income(Contr.),74.0,84.0,81.0,nan,38.0,10.0,22.0,nan
Net Income(Minor.),-0.0,1.0,1.0,nan,0.0,0.0,0.0,nan
Total Assets,2230.0,2301.0,2363.0,nan,2316.0,2316.0,2363.0,nan
Total Liabilities,155.0,146.0,159.0,nan,136.0,130.0,159.0,nan
Total Equity,2075.0,2155.0,2204.0,nan,2180.0,2186.0,2204.0,nan
Net Income(Contr.),2069.0,2148.0,2197.0,nan,2173.0,2180.0,2197.0,nan
Net Income(Minor.),6.0,6.0,7.0,nan,6.0,7.0,7.0,nan
Capital Stock,662.0,662.0,662.0,nan,662.0,662.0,662.0,nan
Total Debt/Equity,7.46,6.78,7.24,nan,6.24,5.94,7.24,nan
Reserve Ratio,212.5,224.46,231.85,nan,228.23,229.2,231.85,nan
Oper.Income Margin,10.22,9.22,6.55,nan,12.93,1.59,7.49,nan
Net Income Margin,11.2,12.68,11.7,nan,20.18,6.75,9.6,nan
ROA,3.32,3.73,3.48,nan,6.61,1.82,3.84,nan
ROE,3.58,3.97,3.71,nan,7.01,1.91,4.09,nan
EPS(KRW),56.0,63.0,61.0,nan,29.0,8.0,17.0,nan
BPS(KRW),1563.0,1622.0,1659.0,nan,1641.0,1646.0,1659.0,nan
DPS(KRW),20.0,20.0,20.0,nan,nan,nan,20.0,nan
PER,15.93,18.95,13.08,nan,nan,nan,nan,nan
PBR,0.57,0.74,0.48,nan,0.49,0.47,0.48,nan
Issued Shares,132430.0,132430.0,132430.0,nan,132430.0,132430.0,132430.0,nan
Div Yield,2.25,1.67,2.51,nan,nan,nan,2.51,nan
