계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2557.0,3105.0,2895.0,nan,781.0,607.0,775.0,nan
Operating Income,-25.0,64.0,48.0,nan,24.0,-7.0,10.0,nan
Oper.Income(Rep.),-25.0,64.0,48.0,nan,24.0,-7.0,10.0,nan
Net Income,279.0,-3.0,-267.0,nan,81.0,85.0,-435.0,nan
Net Income(Contr.),279.0,-3.0,-267.0,nan,81.0,85.0,-435.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4012.0,4327.0,4047.0,nan,4351.0,4140.0,4047.0,nan
Total Liabilities,946.0,1295.0,1072.0,nan,1223.0,943.0,1072.0,nan
Total Equity,3066.0,3032.0,2975.0,nan,3128.0,3197.0,2975.0,nan
Net Income(Contr.),3066.0,3032.0,2975.0,nan,3128.0,3197.0,2975.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,647.0,647.0,647.0,nan,647.0,647.0,647.0,nan
Total Debt/Equity,30.84,42.73,36.02,nan,39.1,29.5,36.02,nan
Reserve Ratio,373.98,368.62,359.91,nan,383.51,394.15,359.91,nan
Oper.Income Margin,-0.97,2.08,1.67,nan,3.01,-1.08,1.3,nan
Net Income Margin,10.92,-0.08,-9.23,nan,10.3,14.01,-56.09,nan
ROA,7.38,-0.06,-6.38,nan,7.53,8.01,-42.49,nan
ROE,10.3,-0.09,-8.9,nan,10.42,10.75,-56.36,nan
EPS(KRW),239.0,-2.0,-207.0,nan,62.0,66.0,-336.0,nan
BPS(KRW),2370.0,2343.0,2300.0,nan,2418.0,2471.0,2300.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,8.93,nan,nan,nan,nan,nan,nan,nan
PBR,0.9,1.01,0.65,nan,0.71,0.57,0.65,nan
Issued Shares,129079.0,129079.0,129079.0,nan,129079.0,129079.0,129079.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
