계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,9364.0,9594.0,8154.0,nan,1991.0,2171.0,1951.0,nan
Operating Income,-285.0,219.0,-75.0,nan,57.0,-88.0,38.0,nan
Oper.Income(Rep.),-285.0,219.0,-75.0,nan,57.0,-88.0,38.0,nan
Net Income,-430.0,221.0,32.0,nan,68.0,-128.0,114.0,nan
Net Income(Contr.),-136.0,125.0,-13.0,nan,66.0,-64.0,25.0,nan
Net Income(Minor.),-294.0,95.0,44.0,nan,2.0,-64.0,89.0,nan
Total Assets,5126.0,5621.0,5948.0,nan,5755.0,5466.0,5948.0,nan
Total Liabilities,2139.0,2320.0,2547.0,nan,2370.0,2226.0,2547.0,nan
Total Equity,2987.0,3300.0,3401.0,nan,3385.0,3239.0,3401.0,nan
Net Income(Contr.),1783.0,1941.0,1927.0,nan,1977.0,1905.0,1927.0,nan
Net Income(Minor.),1204.0,1359.0,1474.0,nan,1408.0,1334.0,1474.0,nan
Capital Stock,83.0,89.0,89.0,nan,89.0,89.0,89.0,nan
Total Debt/Equity,71.63,70.32,74.89,nan,70.0,68.73,74.89,nan
Reserve Ratio,2229.95,2333.61,2336.97,nan,2357.72,2277.09,2336.97,nan
Oper.Income Margin,-3.04,2.28,-0.92,nan,2.87,-4.07,1.96,nan
Net Income Margin,-1.45,1.31,-0.15,nan,3.31,-2.95,1.3,nan
ROA,-7.52,4.11,0.55,nan,4.91,-9.11,8.0,nan
ROE,-7.36,6.74,-0.65,nan,13.53,-13.2,5.31,nan
EPS(KRW),-850.0,735.0,-73.0,nan,383.0,-373.0,148.0,nan
BPS(KRW),12140.0,12647.0,12661.0,nan,12769.0,12350.0,12661.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,7.49,nan,nan,nan,nan,nan,nan
PBR,0.42,0.44,0.43,nan,0.42,0.33,0.43,nan
Issued Shares,15976.0,17068.0,17190.0,nan,17190.0,17190.0,17190.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
