계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5978.0,7643.0,7768.0,nan,1987.0,1866.0,2185.0,nan
Operating Income,475.0,839.0,323.0,nan,100.0,118.0,21.0,nan
Oper.Income(Rep.),475.0,839.0,323.0,nan,100.0,118.0,21.0,nan
Net Income,297.0,510.0,186.0,nan,10.0,32.0,67.0,nan
Net Income(Contr.),297.0,510.0,186.0,nan,10.0,32.0,67.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,6787.0,10090.0,12898.0,nan,11652.0,11749.0,12898.0,nan
Total Liabilities,4394.0,7171.0,9582.0,nan,8537.0,8711.0,9582.0,nan
Total Equity,2393.0,2919.0,3317.0,nan,3114.0,3038.0,3317.0,nan
Net Income(Contr.),2393.0,2919.0,3317.0,nan,3114.0,3038.0,3317.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,194.0,194.0,194.0,nan,194.0,194.0,194.0,nan
Total Debt/Equity,183.64,245.66,288.87,nan,274.12,286.71,288.87,nan
Reserve Ratio,1133.13,1404.47,1609.43,nan,1505.1,1465.84,1609.43,nan
Oper.Income Margin,7.95,10.97,4.15,nan,5.02,6.34,0.96,nan
Net Income Margin,4.97,6.67,2.4,nan,0.5,1.73,3.08,nan
ROA,4.68,6.05,1.62,nan,0.36,1.1,2.18,nan
ROE,13.36,19.21,5.97,nan,1.3,4.19,8.46,nan
EPS(KRW),765.0,1315.0,480.0,nan,26.0,83.0,173.0,nan
BPS(KRW),6166.0,7522.0,8547.0,nan,8026.0,7829.0,8547.0,nan
DPS(KRW),nan,100.0,100.0,nan,nan,nan,100.0,nan
PER,2.9,3.16,5.02,nan,nan,nan,nan,nan
PBR,0.36,0.55,0.28,nan,0.44,0.39,0.28,nan
Issued Shares,38807.0,38807.0,38807.0,nan,38807.0,38807.0,38807.0,nan
Div Yield,nan,2.41,4.16,nan,nan,nan,4.16,nan
