계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,710.0,280.0,580.0,nan,104.0,284.0,176.0,nan
Operating Income,140.0,-17.0,68.0,nan,19.0,60.0,13.0,nan
Oper.Income(Rep.),140.0,-17.0,68.0,nan,19.0,60.0,13.0,nan
Net Income,159.0,17.0,134.0,nan,30.0,27.0,63.0,nan
Net Income(Contr.),161.0,16.0,136.0,nan,31.0,27.0,63.0,nan
Net Income(Minor.),-2.0,1.0,-2.0,nan,-0.0,-1.0,-0.0,nan
Total Assets,1955.0,1875.0,2041.0,nan,1958.0,1997.0,2041.0,nan
Total Liabilities,260.0,218.0,259.0,nan,257.0,269.0,259.0,nan
Total Equity,1694.0,1658.0,1782.0,nan,1701.0,1727.0,1782.0,nan
Net Income(Contr.),1690.0,1653.0,1780.0,nan,1698.0,1725.0,1780.0,nan
Net Income(Minor.),4.0,4.0,2.0,nan,3.0,2.0,2.0,nan
Capital Stock,61.0,61.0,61.0,nan,61.0,61.0,61.0,nan
Total Debt/Equity,15.37,13.14,14.52,nan,15.09,15.6,14.52,nan
Reserve Ratio,2796.53,2780.69,3003.17,nan,2854.57,2898.68,3003.17,nan
Oper.Income Margin,19.68,-6.01,11.64,nan,18.22,20.94,7.64,nan
Net Income Margin,22.71,5.81,23.48,nan,29.42,9.59,36.1,nan
ROA,8.25,0.88,6.84,nan,6.25,5.4,12.47,nan
ROE,9.85,0.97,7.94,nan,7.27,6.37,14.47,nan
EPS(KRW),1330.0,134.0,1125.0,nan,253.0,225.0,523.0,nan
BPS(KRW),14483.0,14403.0,15516.0,nan,14773.0,14993.0,15516.0,nan
DPS(KRW),150.0,nan,100.0,nan,nan,nan,100.0,nan
PER,6.49,65.75,6.37,nan,nan,nan,nan,nan
PBR,0.6,0.61,0.46,nan,0.56,0.45,0.46,nan
Issued Shares,12115.0,12115.0,12115.0,nan,12115.0,12115.0,12115.0,nan
Div Yield,1.74,nan,1.4,nan,nan,nan,1.4,nan
