계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3225.0,3684.0,1834.0,nan,483.0,341.0,296.0,nan
Operating Income,56.0,14.0,-507.0,nan,-66.0,-1.0,-470.0,nan
Oper.Income(Rep.),56.0,14.0,-507.0,nan,-66.0,-1.0,-470.0,nan
Net Income,-39.0,12.0,-779.0,nan,-129.0,16.0,-687.0,nan
Net Income(Contr.),-42.0,9.0,-783.0,nan,-131.0,14.0,-687.0,nan
Net Income(Minor.),3.0,3.0,4.0,nan,2.0,2.0,-0.0,nan
Total Assets,3014.0,2830.0,1762.0,nan,2519.0,2327.0,1762.0,nan
Total Liabilities,1832.0,1495.0,1119.0,nan,1191.0,983.0,1119.0,nan
Total Equity,1182.0,1335.0,643.0,nan,1328.0,1344.0,643.0,nan
Net Income(Contr.),1152.0,1303.0,608.0,nan,1294.0,1308.0,608.0,nan
Net Income(Minor.),30.0,32.0,35.0,nan,35.0,36.0,35.0,nan
Capital Stock,226.0,250.0,260.0,nan,260.0,260.0,260.0,nan
Total Debt/Equity,155.06,111.98,173.97,nan,89.65,73.15,173.97,nan
Reserve Ratio,409.29,421.07,134.18,nan,398.27,403.67,134.18,nan
Oper.Income Margin,1.73,0.37,-27.66,nan,-13.63,-0.28,-158.68,nan
Net Income Margin,-1.3,0.24,-42.7,nan,-27.21,4.12,-231.9,nan
ROA,-1.41,0.4,-33.93,nan,-19.53,2.62,-134.49,nan
ROE,-4.0,0.73,-81.97,nan,-39.7,4.32,-286.94,nan
EPS(KRW),-94.0,18.0,-1508.0,nan,-253.0,27.0,-1323.0,nan
BPS(KRW),2546.0,2605.0,1171.0,nan,2491.0,2518.0,1171.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,92.02,nan,nan,nan,nan,nan,nan
PBR,1.41,0.63,1.44,nan,1.06,0.71,1.44,nan
Issued Shares,45252.0,50035.0,51935.0,nan,51935.0,51935.0,51935.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
