계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,271.0,320.0,251.0,nan,64.0,53.0,68.0,nan
Operating Income,-22.0,-24.0,-26.0,nan,-11.0,-6.0,9.0,nan
Oper.Income(Rep.),-22.0,-24.0,-26.0,nan,-11.0,-6.0,9.0,nan
Net Income,-22.0,-120.0,-69.0,nan,-44.0,-13.0,9.0,nan
Net Income(Contr.),-22.0,-120.0,-69.0,nan,-44.0,-13.0,9.0,nan
Net Income(Minor.),nan,nan,-0.0,nan,nan,nan,-0.0,nan
Total Assets,397.0,286.0,567.0,nan,462.0,561.0,567.0,nan
Total Liabilities,225.0,119.0,226.0,nan,262.0,272.0,226.0,nan
Total Equity,172.0,167.0,341.0,nan,200.0,290.0,341.0,nan
Net Income(Contr.),172.0,167.0,341.0,nan,200.0,233.0,341.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,57.0,0.0,nan
Capital Stock,31.0,34.0,51.0,nan,44.0,45.0,51.0,nan
Total Debt/Equity,131.07,71.65,66.38,nan,131.01,93.79,66.38,nan
Reserve Ratio,497.33,465.48,570.53,nan,411.05,413.89,570.53,nan
Oper.Income Margin,-8.08,-7.49,-10.54,nan,-16.52,-10.63,13.65,nan
Net Income Margin,-8.18,-37.4,-27.5,nan,-67.52,-25.62,13.9,nan
ROA,-6.41,-35.08,-16.24,nan,-47.56,-10.52,6.52,nan
ROE,-12.54,-70.8,-27.21,nan,-109.64,-24.89,13.17,nan
EPS(KRW),-71.0,-354.0,-168.0,nan,-116.0,-30.0,21.0,nan
BPS(KRW),597.0,565.0,671.0,nan,511.0,514.0,671.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.31,3.43,1.43,nan,4.5,2.85,1.43,nan
Issued Shares,31181.0,33814.0,50806.0,nan,44109.0,45298.0,50806.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
