계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,807.0,923.0,3376.0,nan,992.0,1085.0,982.0,nan
Operating Income,-6.0,-13.0,-83.0,nan,-85.0,41.0,-43.0,nan
Oper.Income(Rep.),-6.0,-13.0,-83.0,nan,-85.0,41.0,-43.0,nan
Net Income,1488.0,-929.0,-222.0,nan,-27.0,-12.0,-140.0,nan
Net Income(Contr.),1959.0,-934.0,-249.0,nan,-28.0,-30.0,-143.0,nan
Net Income(Minor.),-471.0,6.0,27.0,nan,1.0,19.0,3.0,nan
Total Assets,4692.0,3886.0,6214.0,nan,5740.0,5693.0,6214.0,nan
Total Liabilities,864.0,872.0,2977.0,nan,2630.0,2603.0,2977.0,nan
Total Equity,3828.0,3014.0,3237.0,nan,3111.0,3090.0,3237.0,nan
Net Income(Contr.),3788.0,2968.0,2654.0,nan,2873.0,2834.0,2654.0,nan
Net Income(Minor.),40.0,46.0,583.0,nan,238.0,256.0,583.0,nan
Capital Stock,194.0,210.0,210.0,nan,210.0,210.0,210.0,nan
Total Debt/Equity,22.57,28.93,91.96,nan,84.53,84.24,91.96,nan
Reserve Ratio,1879.99,1341.83,1192.37,nan,1302.02,1283.55,1192.37,nan
Oper.Income Margin,-0.7,-1.36,-2.45,nan,-8.62,3.82,-4.41,nan
Net Income Margin,242.69,-101.24,-7.38,nan,-2.79,-2.79,-14.59,nan
ROA,30.08,-21.65,-4.4,nan,-2.22,-0.81,-9.43,nan
ROE,70.57,-27.66,-8.86,nan,-3.81,-4.24,-20.87,nan
EPS(KRW),5384.0,-2404.0,-630.0,nan,-70.0,-77.0,-362.0,nan
BPS(KRW),10569.0,7657.0,6864.0,nan,7446.0,7348.0,6864.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,0.74,nan,nan,nan,nan,nan,nan,nan
PBR,0.38,0.49,0.5,nan,0.45,0.43,0.5,nan
Issued Shares,36381.0,39506.0,39506.0,nan,39506.0,39506.0,39506.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
