계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,691.0,346.0,119.0,nan,26.0,36.0,31.0,nan
Operating Income,31.0,20.0,24.0,nan,4.0,7.0,6.0,nan
Oper.Income(Rep.),31.0,20.0,24.0,nan,4.0,7.0,6.0,nan
Net Income,68.0,37.0,22.0,nan,10.0,3.0,-4.0,nan
Net Income(Contr.),68.0,37.0,22.0,nan,10.0,3.0,-4.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1738.0,1660.0,1681.0,nan,1679.0,1685.0,1681.0,nan
Total Liabilities,155.0,52.0,60.0,nan,56.0,59.0,60.0,nan
Total Equity,1583.0,1608.0,1622.0,nan,1623.0,1626.0,1622.0,nan
Net Income(Contr.),1583.0,1608.0,1622.0,nan,1623.0,1626.0,1622.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,93.0,93.0,93.0,nan,93.0,93.0,93.0,nan
Total Debt/Equity,9.79,3.24,3.7,nan,3.42,3.62,3.7,nan
Reserve Ratio,1726.53,1752.72,1767.51,nan,1769.14,1772.34,1767.51,nan
Oper.Income Margin,4.46,5.76,20.52,nan,14.73,19.7,20.55,nan
Net Income Margin,9.89,10.54,18.25,nan,37.54,8.39,-14.68,nan
ROA,3.67,2.15,1.3,nan,2.35,0.72,-1.07,nan
ROE,4.39,2.29,1.34,nan,2.44,0.74,-1.11,nan
EPS(KRW),366.0,195.0,116.0,nan,53.0,16.0,-24.0,nan
BPS(KRW),9133.0,9264.0,9338.0,nan,9346.0,9362.0,9338.0,nan
DPS(KRW),50.0,50.0,nan,nan,nan,nan,nan,nan
PER,12.21,30.25,25.34,nan,nan,nan,nan,nan
PBR,0.49,0.64,0.31,nan,0.45,0.37,0.31,nan
Issued Shares,18692.0,18692.0,18692.0,nan,18692.0,18692.0,18692.0,nan
Div Yield,1.12,0.85,nan,nan,nan,nan,nan,nan
