계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1948.0,2610.0,3501.0,4487.0,831.0,892.0,1031.0,1037.0
Operating Income,659.0,923.0,1261.0,1704.0,308.0,349.0,337.0,402.0
Oper.Income(Rep.),659.0,923.0,1261.0,nan,308.0,349.0,337.0,nan
Net Income,434.0,773.0,889.0,1396.0,287.0,255.0,164.0,325.0
Net Income(Contr.),406.0,766.0,920.0,1410.0,314.0,247.0,187.0,326.0
Net Income(Minor.),29.0,7.0,-31.0,nan,-27.0,8.0,-23.0,nan
Total Assets,4781.0,5353.0,8557.0,9268.0,6015.0,6408.0,8557.0,nan
Total Liabilities,1064.0,731.0,2863.0,2338.0,932.0,986.0,2863.0,nan
Total Equity,3717.0,4622.0,5694.0,6930.0,5083.0,5422.0,5694.0,nan
Net Income(Contr.),3435.0,4331.0,5394.0,6627.0,4808.0,5100.0,5394.0,nan
Net Income(Minor.),282.0,291.0,300.0,303.0,275.0,322.0,300.0,nan
Capital Stock,51.0,52.0,53.0,52.0,52.0,52.0,53.0,nan
Total Debt/Equity,28.63,15.81,50.27,33.73,18.33,18.19,50.27,nan
Reserve Ratio,6798.04,8383.03,10253.21,nan,9222.74,9736.72,10253.21,nan
Oper.Income Margin,33.85,35.35,36.0,37.98,37.01,39.15,32.69,38.76
Net Income Margin,20.83,29.33,26.29,31.42,37.76,27.71,18.13,31.42
ROA,9.59,15.25,12.79,15.67,19.47,16.43,8.77,15.18
ROE,12.51,19.71,18.93,23.46,27.24,19.96,14.25,24.17
EPS(KRW),4013.0,7443.0,8574.0,12064.0,3019.0,2363.0,1614.0,2790.0
BPS(KRW),34490.0,42415.0,46558.0,57107.0,46614.0,49184.0,46558.0,nan
DPS(KRW),660.0,950.0,1100.0,1129.0,nan,nan,1100.0,nan
PER,17.42,14.71,30.62,30.01,nan,nan,nan,nan
PBR,2.03,2.58,5.64,6.34,3.19,3.92,5.64,nan
Issued Shares,10112.0,10320.0,10510.0,nan,10413.0,10464.0,10510.0,nan
Div Yield,0.94,0.87,0.42,nan,nan,nan,0.42,nan
