계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,508867.0,531348.0,556468.0,624986.0,129927.0,122183.0,180005.0,144987.0
Operating Income,23696.0,24119.0,24161.0,33439.0,5286.0,5254.0,11263.0,7823.0
Oper.Income(Rep.),23696.0,24119.0,24161.0,nan,5286.0,5254.0,11263.0,nan
Net Income,20090.0,16355.0,16904.0,19623.0,372.0,1885.0,16863.0,nan
Net Income(Contr.),11744.0,3805.0,7730.0,7667.0,-683.0,2777.0,7178.0,2250.0
Net Income(Minor.),8345.0,12550.0,9175.0,nan,1055.0,-893.0,9684.0,nan
Total Assets,1969769.0,2097381.0,2520370.0,2352154.0,2177034.0,2222727.0,2520370.0,nan
Total Liabilities,1638010.0,1765394.0,2124752.0,1976966.0,1870405.0,1910149.0,2124752.0,nan
Total Equity,331759.0,331987.0,395618.0,375188.0,306629.0,312578.0,395618.0,nan
Net Income(Contr.),108132.0,107910.0,107141.0,109414.0,94769.0,93935.0,107141.0,nan
Net Income(Minor.),223627.0,224077.0,288476.0,265774.0,211860.0,218643.0,288476.0,nan
Capital Stock,4896.0,4896.0,4741.0,4819.0,4896.0,4896.0,4741.0,nan
Total Debt/Equity,493.73,531.77,537.07,526.93,609.99,611.09,537.07,nan
Reserve Ratio,2110.2,2105.68,2188.13,nan,1872.65,1857.75,2188.13,nan
Oper.Income Margin,4.66,4.54,4.34,5.35,4.07,4.3,6.26,5.4
Net Income Margin,2.31,0.72,1.39,1.23,-0.53,2.27,3.99,1.55
ROA,1.0,0.8,0.73,0.81,0.07,0.34,2.84,nan
ROE,14.4,3.52,7.19,7.08,-2.78,11.77,28.56,8.4
EPS(KRW),11995.0,3886.0,7916.0,8108.0,-698.0,2837.0,7410.0,2379.0
BPS(KRW),110510.0,110284.0,114712.0,117115.0,98632.0,97888.0,114712.0,nan
DPS(KRW),750.0,750.0,800.0,875.0,nan,nan,800.0,nan
PER,2.14,6.63,3.4,5.43,nan,nan,nan,nan
PBR,0.23,0.23,0.23,0.38,0.27,0.3,0.23,nan
Issued Shares,74959.0,74959.0,74959.0,nan,74959.0,74959.0,74959.0,nan
Div Yield,2.92,2.91,2.97,nan,nan,nan,2.97,nan
