계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1780.0,2761.0,2488.0,nan,nan,nan,nan,nan
Operating Income,27.0,91.0,142.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),27.0,91.0,142.0,nan,nan,nan,0.0,nan
Net Income,-21.0,74.0,73.0,nan,nan,nan,nan,nan
Net Income(Contr.),-21.0,74.0,73.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2405.0,2540.0,2629.0,nan,nan,nan,2629.0,nan
Total Liabilities,1325.0,1391.0,1427.0,nan,nan,nan,1427.0,nan
Total Equity,1080.0,1148.0,1203.0,nan,nan,nan,1203.0,nan
Net Income(Contr.),1080.0,1148.0,1203.0,nan,nan,nan,1203.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,64.0,64.0,64.0,nan,nan,nan,64.0,nan
Total Debt/Equity,122.61,121.2,118.63,nan,nan,nan,118.63,nan
Reserve Ratio,1729.27,1835.69,1921.5,nan,nan,nan,1921.5,nan
Oper.Income Margin,1.51,3.31,5.69,nan,nan,nan,nan,nan
Net Income Margin,-1.17,2.68,2.92,nan,nan,nan,nan,nan
ROA,-0.95,2.99,2.81,nan,nan,nan,nan,nan
ROE,-1.89,6.64,6.19,nan,nan,nan,nan,nan
EPS(KRW),-163.0,582.0,572.0,nan,nan,nan,0.0,nan
BPS(KRW),9146.0,9678.0,10108.0,nan,nan,nan,10108.0,nan
DPS(KRW),60.0,170.0,180.0,nan,nan,nan,180.0,nan
PER,nan,9.75,8.55,nan,nan,nan,nan,nan
PBR,0.66,0.59,0.48,nan,nan,nan,0.48,nan
Issued Shares,12713.0,12713.0,12713.0,nan,nan,nan,12713.0,nan
Div Yield,0.99,2.99,3.68,nan,nan,nan,3.68,nan
