계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3422.0,3414.0,3466.0,nan,nan,nan,nan,nan
Operating Income,64.0,45.0,14.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),64.0,45.0,14.0,nan,nan,nan,0.0,nan
Net Income,48.0,49.0,6.0,nan,nan,nan,nan,nan
Net Income(Contr.),48.0,49.0,6.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1597.0,1549.0,1498.0,nan,nan,nan,1498.0,nan
Total Liabilities,451.0,392.0,379.0,nan,nan,nan,379.0,nan
Total Equity,1146.0,1158.0,1118.0,nan,nan,nan,1118.0,nan
Net Income(Contr.),1146.0,1158.0,1118.0,nan,nan,nan,1118.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,208.0,208.0,208.0,nan,nan,nan,208.0,nan
Total Debt/Equity,39.36,33.84,33.94,nan,nan,nan,33.94,nan
Reserve Ratio,450.44,456.9,437.37,nan,nan,nan,437.37,nan
Oper.Income Margin,1.86,1.31,0.41,nan,nan,nan,nan,nan
Net Income Margin,1.41,1.43,0.16,nan,nan,nan,nan,nan
ROA,3.05,3.09,0.37,nan,nan,nan,nan,nan
ROE,4.4,4.23,0.5,nan,nan,nan,nan,nan
EPS(KRW),116.0,117.0,14.0,nan,nan,nan,0.0,nan
BPS(KRW),2752.0,2784.0,2687.0,nan,nan,nan,2687.0,nan
DPS(KRW),37.0,35.0,20.0,nan,nan,nan,20.0,nan
PER,68.95,251.48,876.88,nan,nan,nan,nan,nan
PBR,2.9,10.56,4.45,nan,nan,nan,4.45,nan
Issued Shares,41643.0,41643.0,41643.0,nan,nan,nan,41643.0,nan
Div Yield,0.46,0.12,0.17,nan,nan,nan,0.17,nan
