계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2138.0,1651.0,1784.0,nan,670.0,249.0,527.0,nan
Operating Income,132.0,22.0,147.0,nan,125.0,-1.0,36.0,nan
Oper.Income(Rep.),132.0,22.0,147.0,nan,125.0,-1.0,36.0,nan
Net Income,0.0,-109.0,-433.0,nan,1.0,154.0,-481.0,nan
Net Income(Contr.),15.0,-65.0,-298.0,nan,1.0,116.0,-348.0,nan
Net Income(Minor.),-15.0,-43.0,-136.0,nan,1.0,38.0,-133.0,nan
Total Assets,3064.0,2922.0,4360.0,nan,3687.0,4637.0,4360.0,nan
Total Liabilities,950.0,1034.0,2891.0,nan,1886.0,2678.0,2891.0,nan
Total Equity,2114.0,1888.0,1470.0,nan,1801.0,1960.0,1470.0,nan
Net Income(Contr.),1741.0,1549.0,1228.0,nan,1463.0,1584.0,1228.0,nan
Net Income(Minor.),373.0,339.0,242.0,nan,338.0,376.0,242.0,nan
Capital Stock,56.0,56.0,99.0,nan,56.0,56.0,99.0,nan
Total Debt/Equity,44.94,54.79,196.69,nan,104.71,136.64,196.69,nan
Reserve Ratio,3111.49,2947.03,1134.37,nan,2793.63,2740.6,1134.37,nan
Oper.Income Margin,6.17,1.36,8.26,nan,18.6,-0.52,6.86,nan
Net Income Margin,0.7,-3.96,-16.68,nan,0.13,46.74,-66.1,nan
ROA,0.0,-3.64,-11.9,nan,0.16,14.85,-42.74,nan
ROE,0.86,-3.98,-21.43,nan,0.23,30.5,-99.06,nan
EPS(KRW),70.0,-307.0,-1462.0,nan,4.0,546.0,-1991.0,nan
BPS(KRW),8396.0,7966.0,7022.0,nan,7565.0,9057.0,7022.0,nan
DPS(KRW),100.0,75.0,150.0,nan,nan,nan,150.0,nan
PER,45.93,nan,nan,nan,nan,nan,nan,nan
PBR,0.38,0.4,0.51,nan,0.54,0.49,0.51,nan
Issued Shares,21326.0,21326.0,17485.0,nan,21326.0,17485.0,17485.0,nan
Div Yield,3.11,2.34,4.18,nan,nan,nan,4.18,nan
