계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1631.0,1536.0,1343.0,nan,368.0,302.0,320.0,nan
Operating Income,49.0,49.0,-9.0,nan,-0.0,-4.0,-6.0,nan
Oper.Income(Rep.),49.0,49.0,-9.0,nan,-0.0,-4.0,-6.0,nan
Net Income,5.0,33.0,-15.0,nan,11.0,-9.0,-40.0,nan
Net Income(Contr.),5.0,40.0,-11.0,nan,13.0,-8.0,-39.0,nan
Net Income(Minor.),nan,-7.0,-4.0,nan,-1.0,-1.0,-1.0,nan
Total Assets,1366.0,1382.0,1269.0,nan,1429.0,1295.0,1269.0,nan
Total Liabilities,463.0,374.0,280.0,nan,388.0,263.0,280.0,nan
Total Equity,903.0,1007.0,989.0,nan,1041.0,1032.0,989.0,nan
Net Income(Contr.),903.0,989.0,976.0,nan,1025.0,1017.0,976.0,nan
Net Income(Minor.),0.0,18.0,14.0,nan,16.0,15.0,14.0,nan
Capital Stock,76.0,79.0,79.0,nan,79.0,79.0,79.0,nan
Total Debt/Equity,51.3,37.19,28.3,nan,37.26,25.5,28.3,nan
Reserve Ratio,1093.46,1149.82,1133.5,nan,1195.19,1185.33,1133.5,nan
Oper.Income Margin,2.99,3.22,-0.66,nan,-0.09,-1.26,-1.94,nan
Net Income Margin,0.33,2.6,-0.82,nan,3.47,-2.59,-12.21,nan
ROA,0.37,2.41,-1.14,nan,3.16,-2.58,-12.51,nan
ROE,0.61,4.22,-1.12,nan,5.01,-3.06,-15.68,nan
EPS(KRW),35.0,252.0,-69.0,nan,81.0,-49.0,-247.0,nan
BPS(KRW),5967.0,6249.0,6168.0,nan,6476.0,6427.0,6168.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,155.35,20.8,nan,nan,nan,nan,nan,nan
PBR,0.92,0.84,0.65,nan,0.64,0.54,0.65,nan
Issued Shares,15125.0,15830.0,15830.0,nan,15830.0,15830.0,15830.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
