계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,548.0,444.0,413.0,nan,105.0,107.0,92.0,nan
Operating Income,21.0,-4.0,1.0,nan,1.0,2.0,-2.0,nan
Oper.Income(Rep.),21.0,-4.0,1.0,nan,1.0,2.0,-2.0,nan
Net Income,13.0,-2.0,1.0,nan,1.0,-3.0,3.0,nan
Net Income(Contr.),13.0,-2.0,1.0,nan,1.0,-3.0,3.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,696.0,631.0,615.0,nan,655.0,631.0,615.0,nan
Total Liabilities,221.0,168.0,150.0,nan,192.0,172.0,150.0,nan
Total Equity,476.0,463.0,465.0,nan,463.0,459.0,465.0,nan
Net Income(Contr.),476.0,463.0,465.0,nan,463.0,459.0,465.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,42.0,42.0,42.0,nan,42.0,42.0,42.0,nan
Total Debt/Equity,46.39,36.24,32.39,nan,41.37,37.41,32.39,nan
Reserve Ratio,1042.64,1013.54,1016.22,nan,1012.9,1002.89,1016.22,nan
Oper.Income Margin,3.89,-0.85,0.28,nan,0.88,1.52,-2.28,nan
Net Income Margin,2.35,-0.55,0.32,nan,0.99,-3.05,3.12,nan
ROA,1.72,-0.37,0.21,nan,0.63,-2.02,1.85,nan
ROE,2.7,-0.52,0.28,nan,0.9,-2.82,2.5,nan
EPS(KRW),155.0,-29.0,16.0,nan,12.0,-39.0,35.0,nan
BPS(KRW),5713.0,5568.0,5581.0,nan,5565.0,5514.0,5581.0,nan
DPS(KRW),90.0,40.0,40.0,nan,nan,nan,40.0,nan
PER,88.45,nan,558.46,nan,nan,nan,nan,nan
PBR,2.4,1.67,1.59,nan,1.52,1.67,1.59,nan
Issued Shares,8324.0,8324.0,8324.0,nan,8324.0,8324.0,8324.0,nan
Div Yield,0.66,0.43,0.45,nan,nan,nan,0.45,nan
