계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,300.0,344.0,330.0,nan,nan,73.0,nan,nan
Operating Income,25.0,45.0,-2.0,nan,nan,-10.0,nan,nan
Oper.Income(Rep.),25.0,45.0,-2.0,nan,nan,-10.0,0.0,nan
Net Income,28.0,0.0,-8.0,nan,nan,-4.0,nan,nan
Net Income(Contr.),28.0,0.0,-8.0,nan,nan,-4.0,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,252.0,298.0,454.0,nan,nan,453.0,454.0,nan
Total Liabilities,131.0,97.0,149.0,nan,nan,154.0,149.0,nan
Total Equity,121.0,201.0,305.0,nan,nan,299.0,305.0,nan
Net Income(Contr.),121.0,201.0,305.0,nan,nan,299.0,305.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,0.0,0.0,nan
Capital Stock,8.0,50.0,58.0,nan,nan,58.0,58.0,nan
Total Debt/Equity,108.91,48.47,48.88,nan,nan,51.72,48.88,nan
Reserve Ratio,1463.7,299.46,422.16,nan,nan,412.8,422.16,nan
Oper.Income Margin,8.35,13.04,-0.59,nan,nan,-14.38,nan,nan
Net Income Margin,9.37,0.05,-2.37,nan,nan,-6.06,nan,nan
ROA,12.55,0.06,-2.08,nan,nan,nan,0.0,nan
ROE,69.35,0.1,-3.1,nan,nan,nan,0.0,nan
EPS(KRW),400.0,2.0,-68.0,nan,nan,-38.0,0.0,nan
BPS(KRW),1172.0,1797.0,2611.0,nan,nan,2564.0,2611.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,2.04,nan,nan,3.09,2.04,nan
Issued Shares,10285.0,11174.0,11678.0,nan,nan,11657.0,11678.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
