계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,13282.0,7703.0,10438.0,nan,2339.0,3101.0,2976.0,nan
Operating Income,1166.0,360.0,408.0,nan,72.0,200.0,93.0,nan
Oper.Income(Rep.),1166.0,360.0,408.0,nan,72.0,200.0,93.0,nan
Net Income,937.0,271.0,314.0,nan,42.0,116.0,120.0,nan
Net Income(Contr.),934.0,270.0,302.0,nan,37.0,109.0,121.0,nan
Net Income(Minor.),3.0,2.0,12.0,nan,5.0,7.0,-1.0,nan
Total Assets,3754.0,4153.0,5352.0,nan,5037.0,5006.0,5352.0,nan
Total Liabilities,1659.0,1907.0,2808.0,nan,2735.0,2597.0,2808.0,nan
Total Equity,2095.0,2245.0,2544.0,nan,2302.0,2409.0,2544.0,nan
Net Income(Contr.),2089.0,2237.0,2524.0,nan,2288.0,2388.0,2524.0,nan
Net Income(Minor.),6.0,8.0,21.0,nan,14.0,21.0,21.0,nan
Capital Stock,38.0,38.0,38.0,nan,38.0,38.0,38.0,nan
Total Debt/Equity,79.19,84.95,110.37,nan,118.84,107.8,110.37,nan
Reserve Ratio,5449.11,5965.5,6711.3,nan,6098.16,6357.89,6711.3,nan
Oper.Income Margin,8.78,4.68,3.91,nan,3.06,6.43,3.13,nan
Net Income Margin,7.03,3.5,2.89,nan,1.58,3.51,4.06,nan
ROA,26.59,6.86,6.6,nan,3.52,9.27,9.27,nan
ROE,56.57,12.46,12.68,nan,6.49,18.64,19.69,nan
EPS(KRW),2432.0,634.0,675.0,nan,83.0,244.0,270.0,nan
BPS(KRW),5549.0,5212.0,5853.0,nan,5326.0,5549.0,5853.0,nan
DPS(KRW),150.0,70.0,100.0,nan,nan,nan,100.0,nan
PER,1.8,5.52,4.28,nan,nan,nan,nan,nan
PBR,0.79,0.67,0.49,nan,0.77,0.67,0.49,nan
Issued Shares,38417.0,38417.0,38417.0,nan,38417.0,38417.0,38417.0,nan
Div Yield,3.42,2.0,3.46,nan,nan,nan,3.46,nan
