계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,18713.0,16081.0,14768.0,nan,3453.0,3583.0,3770.0,nan
Operating Income,483.0,295.0,218.0,nan,7.0,64.0,14.0,nan
Oper.Income(Rep.),483.0,295.0,218.0,nan,7.0,64.0,14.0,nan
Net Income,-96.0,-40.0,84.0,nan,-41.0,-16.0,47.0,nan
Net Income(Contr.),-119.0,-63.0,65.0,nan,-39.0,-19.0,44.0,nan
Net Income(Minor.),22.0,23.0,20.0,nan,-1.0,3.0,3.0,nan
Total Assets,18246.0,17333.0,16864.0,nan,17056.0,17000.0,16864.0,nan
Total Liabilities,11975.0,11198.0,10661.0,nan,10865.0,10825.0,10661.0,nan
Total Equity,6271.0,6136.0,6202.0,nan,6190.0,6176.0,6202.0,nan
Net Income(Contr.),6117.0,5958.0,6007.0,nan,6000.0,5982.0,6007.0,nan
Net Income(Minor.),154.0,177.0,196.0,nan,191.0,193.0,196.0,nan
Capital Stock,2262.0,2262.0,2262.0,nan,2262.0,2262.0,2262.0,nan
Total Debt/Equity,190.96,182.5,171.9,nan,175.51,175.28,171.9,nan
Reserve Ratio,173.29,166.28,168.41,nan,168.11,167.34,168.41,nan
Oper.Income Margin,2.58,1.83,1.47,nan,0.2,1.79,0.37,nan
Net Income Margin,-0.64,-0.39,0.44,nan,-1.14,-0.53,1.16,nan
ROA,-0.54,-0.23,0.49,nan,-0.95,-0.39,1.11,nan
ROE,-2.12,-1.05,1.08,nan,-2.61,-1.28,2.91,nan
EPS(KRW),-263.0,-140.0,143.0,nan,-87.0,-42.0,96.0,nan
BPS(KRW),13664.0,13314.0,13421.0,nan,13405.0,13367.0,13421.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,22.87,nan,nan,nan,nan,nan
PBR,0.28,0.27,0.24,nan,0.28,0.27,0.24,nan
Issued Shares,45235.0,45235.0,45235.0,nan,45235.0,45235.0,45235.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
