계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1711.0,1930.0,2309.0,nan,nan,nan,nan,nan
Operating Income,150.0,59.0,13.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),150.0,59.0,13.0,nan,nan,nan,0.0,nan
Net Income,163.0,127.0,220.0,nan,nan,nan,nan,nan
Net Income(Contr.),163.0,127.0,220.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3106.0,4625.0,4754.0,nan,nan,nan,4754.0,nan
Total Liabilities,673.0,1057.0,940.0,nan,nan,nan,940.0,nan
Total Equity,2433.0,3567.0,3814.0,nan,nan,nan,3814.0,nan
Net Income(Contr.),2433.0,3567.0,3814.0,nan,nan,nan,3814.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,42.0,42.0,42.0,nan,nan,nan,42.0,nan
Total Debt/Equity,27.64,29.64,24.65,nan,nan,nan,24.65,nan
Reserve Ratio,5727.9,8444.63,9035.58,nan,nan,nan,9035.58,nan
Oper.Income Margin,8.76,3.06,0.58,nan,nan,nan,nan,nan
Net Income Margin,9.51,6.6,9.52,nan,nan,nan,nan,nan
ROA,5.32,3.29,4.69,nan,nan,nan,nan,nan
ROE,6.82,4.24,5.95,nan,nan,nan,nan,nan
EPS(KRW),1949.0,1525.0,2631.0,nan,nan,nan,0.0,nan
BPS(KRW),29140.0,42723.0,45678.0,nan,nan,nan,45678.0,nan
DPS(KRW),25.0,100.0,150.0,nan,nan,nan,150.0,nan
PER,4.08,4.26,2.2,nan,nan,nan,nan,nan
PBR,0.27,0.15,0.13,nan,nan,nan,0.13,nan
Issued Shares,8350.0,8350.0,8350.0,nan,nan,nan,8350.0,nan
Div Yield,0.31,1.54,2.6,nan,nan,nan,2.6,nan
