계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4789.0,5270.0,5982.0,6673.0,1380.0,1568.0,1451.0,1698.0
Operating Income,430.0,322.0,282.0,415.0,-14.0,114.0,32.0,131.0
Oper.Income(Rep.),430.0,322.0,282.0,nan,-14.0,114.0,32.0,nan
Net Income,307.0,235.0,90.0,330.0,-23.0,56.0,-33.0,110.0
Net Income(Contr.),319.0,239.0,142.0,330.0,-8.0,68.0,-11.0,110.0
Net Income(Minor.),-13.0,-5.0,-52.0,nan,-15.0,-11.0,-23.0,nan
Total Assets,4536.0,5080.0,5834.0,5388.0,5828.0,5987.0,5834.0,nan
Total Liabilities,2048.0,2437.0,2988.0,2512.0,3029.0,3090.0,2988.0,nan
Total Equity,2488.0,2643.0,2846.0,2876.0,2800.0,2897.0,2846.0,nan
Net Income(Contr.),2509.0,2662.0,2753.0,2895.0,2679.0,2790.0,2753.0,nan
Net Income(Minor.),-22.0,-19.0,93.0,-19.0,121.0,107.0,93.0,nan
Capital Stock,110.0,111.0,112.0,112.0,111.0,112.0,112.0,nan
Total Debt/Equity,82.32,92.23,105.0,87.34,108.17,106.65,105.0,nan
Reserve Ratio,2322.16,2435.01,2489.2,nan,2450.07,2522.61,2489.2,nan
Oper.Income Margin,8.98,6.12,4.72,6.22,-0.98,7.26,2.22,7.71
Net Income Margin,6.67,4.54,2.38,4.95,-0.55,4.33,-0.73,6.48
ROA,6.94,4.88,1.66,5.88,-1.59,3.82,-2.24,7.54
ROE,13.59,9.25,5.25,11.69,-1.14,9.93,-1.53,15.98
EPS(KRW),1454.0,1078.0,634.0,1471.0,-34.0,303.0,-47.0,490.0
BPS(KRW),12111.0,12675.0,12946.0,13580.0,12750.0,13113.0,12946.0,nan
DPS(KRW),350.0,300.0,300.0,300.0,nan,nan,300.0,nan
PER,12.89,14.53,22.49,9.13,nan,nan,nan,nan
PBR,1.55,1.24,1.1,0.99,1.11,1.12,1.1,nan
Issued Shares,21965.0,22190.0,22428.0,nan,22190.0,22428.0,22428.0,nan
Div Yield,1.87,1.92,2.11,nan,nan,nan,2.11,nan
