계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1030.0,1051.0,1112.0,nan,232.0,235.0,428.0,nan
Operating Income,80.0,75.0,61.0,nan,-7.0,14.0,75.0,nan
Oper.Income(Rep.),80.0,75.0,61.0,nan,-7.0,14.0,75.0,nan
Net Income,76.0,73.0,62.0,nan,-6.0,19.0,75.0,nan
Net Income(Contr.),72.0,87.0,65.0,nan,-5.0,19.0,75.0,nan
Net Income(Minor.),4.0,-14.0,-3.0,nan,-1.0,0.0,0.0,nan
Total Assets,910.0,944.0,967.0,nan,895.0,890.0,967.0,nan
Total Liabilities,203.0,181.0,159.0,nan,180.0,157.0,159.0,nan
Total Equity,707.0,764.0,808.0,nan,715.0,733.0,808.0,nan
Net Income(Contr.),693.0,761.0,808.0,nan,715.0,733.0,808.0,nan
Net Income(Minor.),14.0,3.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,55.0,55.0,55.0,nan,55.0,55.0,55.0,nan
Total Debt/Equity,28.71,23.66,19.73,nan,25.13,21.38,19.73,nan
Reserve Ratio,1212.47,1332.97,1415.25,nan,1247.01,1279.14,1415.25,nan
Oper.Income Margin,7.77,7.17,5.46,nan,-3.12,6.03,17.54,nan
Net Income Margin,6.99,8.28,5.86,nan,-2.21,7.93,17.48,nan
ROA,8.46,7.85,6.53,nan,-2.66,8.35,32.22,nan
ROE,10.83,11.97,8.31,nan,-2.86,10.28,38.83,nan
EPS(KRW),655.0,792.0,593.0,nan,-47.0,169.0,680.0,nan
BPS(KRW),6562.0,7165.0,7576.0,nan,6735.0,6896.0,7576.0,nan
DPS(KRW),180.0,180.0,180.0,nan,nan,nan,180.0,nan
PER,8.72,7.91,8.92,nan,nan,nan,nan,nan
PBR,0.87,0.87,0.7,nan,0.87,0.75,0.7,nan
Issued Shares,10996.0,10996.0,10996.0,nan,10996.0,10996.0,10996.0,nan
Div Yield,3.15,2.88,3.4,nan,nan,nan,3.4,nan
