계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3040.0,3411.0,3396.0,nan,nan,nan,nan,nan
Operating Income,209.0,183.0,58.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),209.0,183.0,58.0,nan,nan,nan,0.0,nan
Net Income,183.0,201.0,244.0,nan,nan,nan,nan,nan
Net Income(Contr.),183.0,201.0,244.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2183.0,2369.0,2935.0,nan,nan,nan,2935.0,nan
Total Liabilities,1086.0,1100.0,1458.0,nan,nan,nan,1458.0,nan
Total Equity,1097.0,1270.0,1477.0,nan,nan,nan,1477.0,nan
Net Income(Contr.),1097.0,1270.0,1477.0,nan,nan,nan,1477.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,150.0,150.0,150.0,nan,nan,nan,150.0,nan
Total Debt/Equity,98.92,86.63,98.7,nan,nan,nan,98.7,nan
Reserve Ratio,631.58,746.37,884.83,nan,nan,nan,884.83,nan
Oper.Income Margin,6.88,5.37,1.71,nan,nan,nan,nan,nan
Net Income Margin,6.03,5.89,7.19,nan,nan,nan,nan,nan
ROA,8.35,8.83,9.21,nan,nan,nan,nan,nan
ROE,17.96,16.98,17.78,nan,nan,nan,nan,nan
EPS(KRW),6108.0,6698.0,8141.0,nan,nan,nan,0.0,nan
BPS(KRW),36579.0,42319.0,49241.0,nan,nan,nan,49241.0,nan
DPS(KRW),750.0,750.0,900.0,nan,nan,nan,900.0,nan
PER,5.27,4.93,2.87,nan,nan,nan,nan,nan
PBR,0.88,0.78,0.48,nan,nan,nan,0.48,nan
Issued Shares,3000.0,3000.0,3000.0,nan,nan,nan,3000.0,nan
Div Yield,2.33,2.27,3.85,nan,nan,nan,3.85,nan
