계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3904.0,3578.0,3370.0,nan,946.0,749.0,817.0,nan
Operating Income,81.0,137.0,96.0,nan,41.0,2.0,7.0,nan
Oper.Income(Rep.),81.0,137.0,96.0,nan,41.0,2.0,7.0,nan
Net Income,69.0,84.0,99.0,nan,25.0,-30.0,59.0,nan
Net Income(Contr.),78.0,96.0,109.0,nan,27.0,-27.0,61.0,nan
Net Income(Minor.),-9.0,-12.0,-10.0,nan,-3.0,-3.0,-2.0,nan
Total Assets,3812.0,3740.0,3541.0,nan,3512.0,3381.0,3541.0,nan
Total Liabilities,1632.0,1503.0,1252.0,nan,1230.0,1131.0,1252.0,nan
Total Equity,2180.0,2237.0,2289.0,nan,2282.0,2250.0,2289.0,nan
Net Income(Contr.),2134.0,2203.0,2264.0,nan,2253.0,2224.0,2264.0,nan
Net Income(Minor.),46.0,34.0,24.0,nan,29.0,27.0,24.0,nan
Capital Stock,70.0,70.0,70.0,nan,70.0,70.0,70.0,nan
Total Debt/Equity,74.87,67.21,54.7,nan,53.89,50.27,54.7,nan
Reserve Ratio,2970.59,3069.67,3157.96,nan,3141.55,3099.28,3157.96,nan
Oper.Income Margin,2.07,3.83,2.84,nan,4.32,0.21,0.91,nan
Net Income Margin,2.0,2.68,3.23,nan,2.88,-3.65,7.51,nan
ROA,1.98,2.22,2.73,nan,2.8,-3.49,6.84,nan
ROE,3.74,4.42,4.87,nan,4.87,-4.89,10.93,nan
EPS(KRW),561.0,689.0,783.0,nan,196.0,-197.0,441.0,nan
BPS(KRW),15353.0,15848.0,16290.0,nan,16208.0,15996.0,16290.0,nan
DPS(KRW),120.0,150.0,150.0,nan,nan,nan,150.0,nan
PER,11.06,9.0,8.66,nan,nan,nan,nan,nan
PBR,0.4,0.39,0.42,nan,0.48,0.48,0.42,nan
Issued Shares,13900.0,13900.0,13900.0,nan,13900.0,13900.0,13900.0,nan
Div Yield,1.94,2.42,2.21,nan,nan,nan,2.21,nan
