계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,483.0,419.0,334.0,nan,79.0,80.0,87.0,nan
Operating Income,-43.0,-50.0,-73.0,nan,-11.0,-21.0,-21.0,nan
Oper.Income(Rep.),-43.0,-50.0,-73.0,nan,-11.0,-21.0,-21.0,nan
Net Income,-61.0,-64.0,-82.0,nan,-14.0,-25.0,-21.0,nan
Net Income(Contr.),-59.0,-60.0,-77.0,nan,-13.0,-24.0,-19.0,nan
Net Income(Minor.),-2.0,-3.0,-5.0,nan,-1.0,-1.0,-1.0,nan
Total Assets,687.0,730.0,702.0,nan,713.0,702.0,702.0,nan
Total Liabilities,510.0,444.0,502.0,nan,467.0,479.0,502.0,nan
Total Equity,177.0,286.0,200.0,nan,247.0,223.0,200.0,nan
Net Income(Contr.),131.0,240.0,159.0,nan,203.0,181.0,159.0,nan
Net Income(Minor.),46.0,46.0,42.0,nan,44.0,43.0,42.0,nan
Capital Stock,121.0,169.0,169.0,nan,169.0,169.0,169.0,nan
Total Debt/Equity,287.61,155.16,250.65,nan,189.12,214.12,250.65,nan
Reserve Ratio,8.58,41.94,nan,nan,20.04,6.98,nan,nan
Oper.Income Margin,-8.89,-11.94,-21.78,nan,-13.73,-25.91,-23.66,nan
Net Income Margin,-12.18,-14.37,-23.19,nan,-15.96,-29.75,-22.23,nan
ROA,-8.94,-8.99,-11.49,nan,-7.66,-14.02,-11.78,nan
ROE,-45.31,-32.47,-38.89,nan,-24.19,-49.4,-45.73,nan
EPS(KRW),-514.0,-456.0,-458.0,nan,-75.0,-140.0,-115.0,nan
BPS(KRW),1008.0,1419.0,939.0,nan,1200.0,1070.0,939.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.63,2.96,3.39,nan,2.87,2.97,3.39,nan
Issued Shares,13042.0,16903.0,16903.0,nan,16903.0,16903.0,16903.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
