계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,14957.0,15857.0,18707.0,17069.0,4970.0,4541.0,4148.0,nan
Operating Income,-279.0,-199.0,240.0,278.0,82.0,98.0,-7.0,nan
Oper.Income(Rep.),-279.0,-199.0,240.0,nan,82.0,98.0,-7.0,nan
Net Income,-508.0,-341.0,152.0,170.0,57.0,42.0,5.0,nan
Net Income(Contr.),-508.0,-341.0,152.0,170.0,57.0,42.0,5.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,8542.0,8995.0,8584.0,9202.0,9091.0,8908.0,8584.0,nan
Total Liabilities,4156.0,4971.0,4466.0,4711.0,4963.0,4738.0,4466.0,nan
Total Equity,4385.0,4024.0,4117.0,4491.0,4128.0,4171.0,4117.0,nan
Net Income(Contr.),4385.0,4024.0,4117.0,nan,4128.0,4171.0,4117.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,205.0,205.0,205.0,205.0,205.0,205.0,205.0,nan
Total Debt/Equity,94.78,123.55,108.48,104.9,120.23,113.6,108.48,nan
Reserve Ratio,2051.73,1875.56,1921.27,nan,1926.26,1947.12,1921.27,nan
Oper.Income Margin,-1.87,-1.25,1.28,1.63,1.64,2.15,-0.17,nan
Net Income Margin,-3.39,-2.15,0.81,1.0,1.16,0.93,0.13,nan
ROA,-5.91,-3.89,1.73,1.91,2.49,1.88,0.24,nan
ROE,-10.95,-8.12,3.73,4.13,5.61,4.07,0.5,nan
EPS(KRW),-2472.0,-1662.0,739.0,828.0,280.0,206.0,25.0,nan
BPS(KRW),21517.0,19756.0,20213.0,nan,20263.0,20471.0,20213.0,nan
DPS(KRW),nan,nan,130.0,130.0,nan,nan,130.0,nan
PER,nan,nan,10.32,8.7,nan,nan,nan,nan
PBR,0.4,0.39,0.38,nan,0.46,0.39,0.38,nan
Issued Shares,20535.0,20535.0,20535.0,nan,20535.0,20535.0,20535.0,nan
Div Yield,nan,nan,1.7,nan,nan,nan,1.7,nan
