계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,52267.0,52594.0,53579.0,nan,13055.0,13919.0,13454.0,nan
Operating Income,1438.0,1146.0,1840.0,nan,456.0,587.0,257.0,nan
Oper.Income(Rep.),1438.0,1146.0,1840.0,nan,456.0,587.0,257.0,nan
Net Income,781.0,655.0,799.0,nan,171.0,419.0,8.0,nan
Net Income(Contr.),322.0,211.0,204.0,nan,37.0,182.0,-87.0,nan
Net Income(Minor.),458.0,444.0,596.0,nan,135.0,237.0,95.0,nan
Total Assets,40153.0,41595.0,44186.0,nan,43338.0,43082.0,44186.0,nan
Total Liabilities,24602.0,25762.0,27476.0,nan,27307.0,26607.0,27476.0,nan
Total Equity,15551.0,15833.0,16710.0,nan,16031.0,16476.0,16710.0,nan
Net Income(Contr.),7357.0,7425.0,7676.0,nan,7482.0,7680.0,7676.0,nan
Net Income(Minor.),8194.0,8408.0,9034.0,nan,8549.0,8796.0,9034.0,nan
Capital Stock,371.0,371.0,371.0,nan,371.0,371.0,371.0,nan
Total Debt/Equity,158.2,162.71,164.43,nan,170.34,161.49,164.43,nan
Reserve Ratio,1881.51,1900.02,1967.57,nan,1915.28,1968.59,1967.57,nan
Oper.Income Margin,2.75,2.18,3.43,nan,3.49,4.22,1.91,nan
Net Income Margin,0.62,0.4,0.38,nan,0.28,1.31,-0.65,nan
ROA,2.04,1.6,1.86,nan,1.59,3.88,0.07,nan
ROE,4.47,2.85,2.7,nan,1.98,9.59,-4.53,nan
EPS(KRW),868.0,568.0,548.0,nan,99.0,489.0,-234.0,nan
BPS(KRW),19815.0,20000.0,20676.0,nan,20153.0,20686.0,20676.0,nan
DPS(KRW),270.0,270.0,270.0,nan,nan,nan,270.0,nan
PER,8.92,23.46,18.56,nan,nan,nan,nan,nan
PBR,0.39,0.67,0.49,nan,0.56,0.43,0.49,nan
Issued Shares,36213.0,36213.0,36213.0,nan,36213.0,36213.0,36213.0,nan
Div Yield,3.49,2.03,2.65,nan,nan,nan,2.65,nan
