계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1901.0,1803.0,1527.0,nan,402.0,439.0,358.0,nan
Operating Income,35.0,-232.0,-297.0,nan,-32.0,-44.0,-137.0,nan
Oper.Income(Rep.),35.0,-232.0,-297.0,nan,-32.0,-44.0,-137.0,nan
Net Income,-31.0,-295.0,-560.0,nan,-80.0,-67.0,-309.0,nan
Net Income(Contr.),-31.0,-295.0,-560.0,nan,-80.0,-67.0,-309.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2521.0,2348.0,2097.0,nan,2248.0,2089.0,2097.0,nan
Total Liabilities,1466.0,1588.0,1688.0,nan,1670.0,1579.0,1688.0,nan
Total Equity,1055.0,760.0,408.0,nan,578.0,510.0,408.0,nan
Net Income(Contr.),1055.0,760.0,408.0,nan,578.0,510.0,408.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,372.0,373.0,373.0,nan,373.0,373.0,373.0,nan
Total Debt/Equity,138.87,208.86,413.55,nan,289.06,309.48,413.55,nan
Reserve Ratio,184.03,104.05,9.58,nan,55.1,36.91,9.58,nan
Oper.Income Margin,1.82,-12.88,-19.45,nan,-7.91,-10.11,-38.34,nan
Net Income Margin,-1.62,-16.34,-36.69,nan,-19.83,-15.23,-86.46,nan
ROA,-1.26,-12.1,-25.22,nan,-13.92,-12.35,-59.15,nan
ROE,-2.95,-32.45,-95.92,nan,-51.61,-49.21,-269.57,nan
EPS(KRW),-38.0,-362.0,-690.0,nan,-98.0,-82.0,-381.0,nan
BPS(KRW),1302.0,935.0,502.0,nan,711.0,628.0,502.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.27,1.28,1.7,nan,1.47,1.43,1.7,nan
Issued Shares,81043.0,81264.0,81264.0,nan,81264.0,81264.0,81264.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
