계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4504.0,5477.0,5042.0,nan,1240.0,1126.0,1250.0,nan
Operating Income,111.0,43.0,73.0,nan,8.0,13.0,1.0,nan
Oper.Income(Rep.),111.0,43.0,73.0,nan,8.0,13.0,1.0,nan
Net Income,193.0,60.0,62.0,nan,3.0,15.0,-4.0,nan
Net Income(Contr.),193.0,60.0,62.0,nan,3.0,15.0,-4.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3459.0,3773.0,4170.0,nan,4127.0,3710.0,4170.0,nan
Total Liabilities,2389.0,2643.0,2974.0,nan,2946.0,2514.0,2974.0,nan
Total Equity,1070.0,1130.0,1197.0,nan,1181.0,1196.0,1197.0,nan
Net Income(Contr.),1070.0,1130.0,1197.0,nan,1181.0,1196.0,1197.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,491.0,492.0,492.0,nan,492.0,492.0,492.0,nan
Total Debt/Equity,223.29,233.82,248.45,nan,249.41,210.27,248.45,nan
Reserve Ratio,118.07,130.26,143.79,nan,140.59,143.57,143.79,nan
Oper.Income Margin,2.47,0.79,1.45,nan,0.61,1.15,0.08,nan
Net Income Margin,4.29,1.09,1.23,nan,0.24,1.3,-0.33,nan
ROA,6.24,1.66,1.56,nan,0.29,1.5,-0.42,nan
ROE,19.85,5.44,5.33,nan,1.0,4.94,-1.38,nan
EPS(KRW),1967.0,609.0,630.0,nan,30.0,149.0,-42.0,nan
BPS(KRW),10904.0,11513.0,12189.0,nan,12029.0,12179.0,12189.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,4.46,12.58,12.63,nan,nan,nan,nan,nan
PBR,0.81,0.67,0.65,nan,0.5,0.52,0.65,nan
Issued Shares,9829.0,9833.0,9833.0,nan,9833.0,9833.0,9833.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
