계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,7200.0,6116.0,7012.0,nan,1796.0,1837.0,1807.0,nan
Operating Income,354.0,230.0,239.0,nan,86.0,75.0,41.0,nan
Oper.Income(Rep.),354.0,230.0,239.0,nan,86.0,75.0,41.0,nan
Net Income,313.0,140.0,147.0,nan,68.0,52.0,-1.0,nan
Net Income(Contr.),308.0,134.0,143.0,nan,68.0,51.0,-2.0,nan
Net Income(Minor.),5.0,6.0,4.0,nan,0.0,1.0,1.0,nan
Total Assets,4332.0,4285.0,4710.0,nan,4579.0,4620.0,4710.0,nan
Total Liabilities,1787.0,1647.0,1821.0,nan,1878.0,1857.0,1821.0,nan
Total Equity,2544.0,2638.0,2889.0,nan,2701.0,2763.0,2889.0,nan
Net Income(Contr.),2502.0,2595.0,2846.0,nan,2661.0,2722.0,2846.0,nan
Net Income(Minor.),43.0,43.0,43.0,nan,40.0,41.0,43.0,nan
Capital Stock,149.0,149.0,149.0,nan,149.0,149.0,149.0,nan
Total Debt/Equity,70.24,62.41,63.01,nan,69.51,67.18,63.01,nan
Reserve Ratio,1629.19,1692.07,1860.91,nan,1736.26,1777.34,1860.91,nan
Oper.Income Margin,4.92,3.77,3.4,nan,4.8,4.07,2.29,nan
Net Income Margin,4.28,2.19,2.04,nan,3.77,2.79,-0.1,nan
ROA,7.62,3.24,3.27,nan,6.11,4.53,-0.06,nan
ROE,13.56,5.25,5.26,nan,10.31,7.61,-0.27,nan
EPS(KRW),1036.0,450.0,481.0,nan,228.0,172.0,-6.0,nan
BPS(KRW),8646.0,8960.0,9805.0,nan,9181.0,9387.0,9805.0,nan
DPS(KRW),120.0,100.0,100.0,nan,nan,nan,100.0,nan
PER,2.7,5.26,5.02,nan,nan,nan,nan,nan
PBR,0.32,0.26,0.25,nan,0.27,0.24,0.25,nan
Issued Shares,29748.0,29748.0,29748.0,nan,29748.0,29748.0,29748.0,nan
Div Yield,4.29,4.22,4.14,nan,nan,nan,4.14,nan
