계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,344.0,300.0,263.0,nan,62.0,57.0,89.0,nan
Operating Income,-139.0,-92.0,-60.0,nan,-22.0,-19.0,10.0,nan
Oper.Income(Rep.),-139.0,-92.0,-60.0,nan,-22.0,-19.0,10.0,nan
Net Income,-229.0,320.0,-93.0,nan,-43.0,-37.0,24.0,nan
Net Income(Contr.),-210.0,326.0,-93.0,nan,-45.0,-34.0,21.0,nan
Net Income(Minor.),-19.0,-5.0,-0.0,nan,2.0,-2.0,3.0,nan
Total Assets,947.0,1203.0,887.0,nan,1109.0,1068.0,887.0,nan
Total Liabilities,819.0,521.0,287.0,nan,505.0,501.0,287.0,nan
Total Equity,128.0,682.0,600.0,nan,604.0,568.0,600.0,nan
Net Income(Contr.),113.0,673.0,591.0,nan,595.0,561.0,591.0,nan
Net Income(Minor.),15.0,9.0,9.0,nan,9.0,6.0,9.0,nan
Capital Stock,28.0,62.0,62.0,nan,62.0,62.0,62.0,nan
Total Debt/Equity,639.83,76.44,47.87,nan,83.69,88.21,47.87,nan
Reserve Ratio,304.43,990.37,853.66,nan,860.62,805.84,853.66,nan
Oper.Income Margin,-40.24,-30.78,-22.75,nan,-35.6,-33.91,11.55,nan
Net Income Margin,-61.07,108.59,-35.39,nan,-72.38,-59.96,24.2,nan
ROA,-23.55,29.8,-8.93,nan,-15.59,-13.48,9.81,nan
ROE,-96.47,82.83,-14.75,nan,-29.29,-23.76,14.88,nan
EPS(KRW),-1890.0,2648.0,-753.0,nan,-365.0,-277.0,173.0,nan
BPS(KRW),1013.0,5452.0,4768.0,nan,4803.0,4529.0,4768.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,2.67,nan,nan,nan,nan,nan,nan
PBR,9.3,1.3,0.78,nan,1.11,1.03,0.78,nan
Issued Shares,11171.0,12340.0,12395.0,nan,12395.0,12395.0,12395.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
