계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1380.0,1403.0,1420.0,nan,383.0,335.0,361.0,nan
Operating Income,-31.0,-76.0,-58.0,nan,9.0,-17.0,-42.0,nan
Oper.Income(Rep.),-31.0,-76.0,-58.0,nan,9.0,-17.0,-42.0,nan
Net Income,-60.0,33.0,97.0,nan,38.0,-30.0,45.0,nan
Net Income(Contr.),-60.0,33.0,97.0,nan,38.0,-30.0,45.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2562.0,2576.0,2750.0,nan,2644.0,2589.0,2750.0,nan
Total Liabilities,262.0,273.0,301.0,nan,250.0,221.0,301.0,nan
Total Equity,2300.0,2303.0,2449.0,nan,2394.0,2369.0,2449.0,nan
Net Income(Contr.),2300.0,2303.0,2449.0,nan,2394.0,2369.0,2449.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,96.0,96.0,96.0,nan,96.0,96.0,96.0,nan
Total Debt/Equity,11.41,11.84,12.31,nan,10.46,9.32,12.31,nan
Reserve Ratio,2295.54,2298.98,2450.7,nan,2393.68,2367.27,2450.7,nan
Oper.Income Margin,-2.24,-5.43,-4.07,nan,2.28,-5.22,-11.55,nan
Net Income Margin,-4.31,2.37,6.82,nan,9.88,-9.02,12.38,nan
ROA,-2.27,1.3,3.64,nan,5.77,-4.62,6.7,nan
ROE,-2.54,1.45,4.08,nan,6.4,-5.08,7.43,nan
EPS(KRW),-310.0,173.0,505.0,nan,197.0,-158.0,233.0,nan
BPS(KRW),11978.0,11995.0,12753.0,nan,12468.0,12336.0,12753.0,nan
DPS(KRW),140.0,140.0,140.0,nan,nan,nan,140.0,nan
PER,nan,23.64,6.5,nan,nan,nan,nan,nan
PBR,0.42,0.34,0.26,nan,0.3,0.32,0.26,nan
Issued Shares,19200.0,19200.0,19200.0,nan,19200.0,19200.0,19200.0,nan
Div Yield,2.77,3.41,4.27,nan,nan,nan,4.27,nan
