계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,591.0,894.0,796.0,nan,96.0,414.0,201.0,nan
Operating Income,234.0,424.0,295.0,nan,-8.0,231.0,83.0,nan
Oper.Income(Rep.),234.0,424.0,295.0,nan,-8.0,231.0,83.0,nan
Net Income,25.0,340.0,74.0,nan,-57.0,176.0,-88.0,nan
Net Income(Contr.),25.0,340.0,74.0,nan,-57.0,176.0,-88.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3171.0,3582.0,3716.0,nan,3588.0,3516.0,3716.0,nan
Total Liabilities,1120.0,1095.0,1324.0,nan,1013.0,1093.0,1324.0,nan
Total Equity,2051.0,2487.0,2392.0,nan,2575.0,2423.0,2392.0,nan
Net Income(Contr.),2051.0,2487.0,2392.0,nan,2575.0,2423.0,2392.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,57.0,57.0,57.0,nan,57.0,57.0,57.0,nan
Total Debt/Equity,54.63,44.02,55.36,nan,39.35,45.12,55.36,nan
Reserve Ratio,3597.35,4367.73,4198.8,nan,4521.6,4253.99,4198.8,nan
Oper.Income Margin,39.7,47.49,37.0,nan,-8.34,55.78,41.48,nan
Net Income Margin,4.29,38.09,9.34,nan,-59.4,42.47,-44.01,nan
ROA,0.83,10.08,2.04,nan,-6.42,19.82,-9.79,nan
ROE,1.27,15.0,3.05,nan,-9.09,28.17,-14.7,nan
EPS(KRW),224.0,3004.0,657.0,nan,-505.0,1553.0,-781.0,nan
BPS(KRW),18487.0,22339.0,21494.0,nan,23108.0,21770.0,21494.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,34.8,2.9,10.8,nan,nan,nan,nan,nan
PBR,0.42,0.39,0.33,nan,0.38,0.28,0.33,nan
Issued Shares,11331.0,11331.0,11331.0,nan,11331.0,11331.0,11331.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
