계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,53.0,31.0,34.0,nan,6.0,10.0,13.0,nan
Operating Income,-241.0,-271.0,-133.0,nan,-37.0,-36.0,-24.0,nan
Oper.Income(Rep.),-241.0,-271.0,-133.0,nan,-37.0,-36.0,-24.0,nan
Net Income,-265.0,-224.0,-129.0,nan,-33.0,-36.0,-27.0,nan
Net Income(Contr.),-260.0,-211.0,-121.0,nan,-30.0,-33.0,-28.0,nan
Net Income(Minor.),-5.0,-13.0,-8.0,nan,-3.0,-3.0,1.0,nan
Total Assets,804.0,781.0,653.0,nan,696.0,678.0,653.0,nan
Total Liabilities,114.0,138.0,145.0,nan,131.0,144.0,145.0,nan
Total Equity,690.0,643.0,508.0,nan,565.0,534.0,508.0,nan
Net Income(Contr.),667.0,632.0,503.0,nan,560.0,531.0,503.0,nan
Net Income(Minor.),22.0,11.0,5.0,nan,5.0,3.0,5.0,nan
Capital Stock,107.0,135.0,135.0,nan,135.0,135.0,135.0,nan
Total Debt/Equity,16.57,21.4,28.47,nan,23.15,26.92,28.47,nan
Reserve Ratio,521.35,367.86,272.34,nan,314.16,293.14,272.34,nan
Oper.Income Margin,-455.07,-866.63,-394.95,nan,-660.42,-375.27,-180.81,nan
Net Income Margin,-490.29,-675.3,-361.41,nan,-527.61,-343.99,-213.14,nan
ROA,-28.58,-28.31,-17.99,nan,-18.48,-20.69,-16.4,nan
ROE,-33.34,-32.48,-21.36,nan,-20.7,-24.21,-21.61,nan
EPS(KRW),-1210.0,-976.0,-449.0,nan,-110.0,-122.0,-103.0,nan
BPS(KRW),3107.0,2339.0,1862.0,nan,2071.0,1966.0,1862.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.62,1.82,1.38,nan,1.34,1.55,1.38,nan
Issued Shares,21478.0,27030.0,27030.0,nan,27030.0,27030.0,27030.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
