계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,49442.0,72572.0,72849.0,nan,18538.0,17469.0,18441.0,nan
Operating Income,3562.0,3098.0,2265.0,nan,879.0,56.0,619.0,nan
Oper.Income(Rep.),3562.0,3098.0,2265.0,nan,879.0,56.0,619.0,nan
Net Income,9495.0,2196.0,2142.0,nan,777.0,-32.0,610.0,nan
Net Income(Contr.),5332.0,664.0,763.0,nan,302.0,-78.0,219.0,nan
Net Income(Minor.),4163.0,1532.0,1380.0,nan,475.0,46.0,392.0,nan
Total Assets,51866.0,58418.0,62134.0,nan,62231.0,60597.0,62134.0,nan
Total Liabilities,25228.0,30066.0,32544.0,nan,32176.0,30874.0,32544.0,nan
Total Equity,26638.0,28352.0,29589.0,nan,30055.0,29723.0,29589.0,nan
Net Income(Contr.),8644.0,8991.0,13649.0,nan,13043.0,13277.0,13649.0,nan
Net Income(Minor.),17994.0,19361.0,15941.0,nan,17011.0,16446.0,15941.0,nan
Capital Stock,201.0,201.0,269.0,nan,269.0,269.0,269.0,nan
Total Debt/Equity,94.71,106.04,109.99,nan,107.06,103.87,109.99,nan
Reserve Ratio,4210.94,4383.91,5017.5,nan,4757.28,4844.11,5017.5,nan
Oper.Income Margin,7.2,4.27,3.11,nan,4.74,0.32,3.36,nan
Net Income Margin,10.78,0.91,1.05,nan,1.63,-0.45,1.19,nan
ROA,23.01,3.98,3.55,nan,5.07,-0.21,3.98,nan
ROE,90.11,7.53,6.74,nan,9.38,-2.36,6.5,nan
EPS(KRW),14812.0,1844.0,1636.0,nan,609.0,-157.0,442.0,nan
BPS(KRW),24012.0,24975.0,27986.0,nan,26296.0,26766.0,27986.0,nan
DPS(KRW),150.0,120.0,120.0,nan,nan,nan,120.0,nan
PER,0.65,6.11,2.9,nan,nan,nan,nan,nan
PBR,0.4,0.45,0.17,nan,0.29,0.22,0.17,nan
Issued Shares,36000.0,36000.0,49103.0,nan,49603.0,49603.0,49103.0,nan
Div Yield,1.57,1.06,2.53,nan,nan,nan,2.53,nan
