계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6105.0,6909.0,7267.0,nan,1878.0,1739.0,1873.0,nan
Operating Income,111.0,206.0,227.0,nan,57.0,4.0,113.0,nan
Oper.Income(Rep.),111.0,206.0,227.0,nan,57.0,4.0,113.0,nan
Net Income,121.0,108.0,148.0,nan,51.0,-35.0,87.0,nan
Net Income(Contr.),118.0,115.0,154.0,nan,50.0,-33.0,91.0,nan
Net Income(Minor.),2.0,-7.0,-6.0,nan,0.0,-2.0,-3.0,nan
Total Assets,5508.0,5791.0,6305.0,nan,6247.0,6178.0,6305.0,nan
Total Liabilities,2830.0,3095.0,3450.0,nan,3434.0,3406.0,3450.0,nan
Total Equity,2678.0,2696.0,2855.0,nan,2813.0,2773.0,2855.0,nan
Net Income(Contr.),2588.0,2601.0,2738.0,nan,2699.0,2663.0,2738.0,nan
Net Income(Minor.),91.0,95.0,117.0,nan,114.0,110.0,117.0,nan
Capital Stock,95.0,95.0,95.0,nan,95.0,95.0,95.0,nan
Total Debt/Equity,105.66,114.81,120.85,nan,122.11,122.82,120.85,nan
Reserve Ratio,2613.46,2627.01,2770.8,nan,2729.98,2692.29,2770.8,nan
Oper.Income Margin,1.82,2.98,3.12,nan,3.04,0.2,6.03,nan
Net Income Margin,1.94,1.67,2.11,nan,2.67,-1.88,4.84,nan
ROA,2.25,1.91,2.45,nan,3.29,-2.27,5.59,nan
ROE,4.75,4.44,5.76,nan,7.54,-4.89,13.43,nan
EPS(KRW),621.0,604.0,806.0,nan,263.0,-172.0,475.0,nan
BPS(KRW),13567.0,13635.0,14354.0,nan,14150.0,13961.0,14354.0,nan
DPS(KRW),80.0,150.0,250.0,nan,nan,nan,250.0,nan
PER,7.17,7.88,4.55,nan,nan,nan,nan,nan
PBR,0.33,0.35,0.26,nan,0.32,0.29,0.26,nan
Issued Shares,19072.0,19072.0,19072.0,nan,19072.0,19072.0,19072.0,nan
Div Yield,1.8,3.15,6.81,nan,nan,nan,6.81,nan
