계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,980.0,914.0,1091.0,nan,256.0,282.0,323.0,nan
Operating Income,19.0,3.0,60.0,nan,9.0,3.0,32.0,nan
Oper.Income(Rep.),19.0,3.0,60.0,nan,9.0,3.0,32.0,nan
Net Income,5.0,6.0,67.0,nan,4.0,-5.0,43.0,nan
Net Income(Contr.),6.0,7.0,67.0,nan,4.0,-5.0,43.0,nan
Net Income(Minor.),-1.0,-1.0,0.0,nan,0.0,-0.0,0.0,nan
Total Assets,1074.0,1214.0,1325.0,nan,1304.0,1271.0,1325.0,nan
Total Liabilities,197.0,181.0,225.0,nan,239.0,215.0,225.0,nan
Total Equity,877.0,1034.0,1100.0,nan,1065.0,1057.0,1100.0,nan
Net Income(Contr.),872.0,1030.0,1096.0,nan,1061.0,1053.0,1096.0,nan
Net Income(Minor.),5.0,4.0,4.0,nan,4.0,4.0,4.0,nan
Capital Stock,232.0,307.0,307.0,nan,307.0,307.0,307.0,nan
Total Debt/Equity,22.44,17.46,20.48,nan,22.42,20.33,20.48,nan
Reserve Ratio,288.67,245.25,266.74,nan,255.31,252.71,266.74,nan
Oper.Income Margin,1.9,0.33,5.46,nan,3.64,1.18,9.91,nan
Net Income Margin,0.58,0.78,6.15,nan,1.37,-1.74,13.2,nan
ROA,0.42,0.51,5.29,nan,1.14,-1.54,13.23,nan
ROE,0.66,0.75,6.31,nan,1.33,-1.85,15.89,nan
EPS(KRW),12.0,13.0,109.0,nan,6.0,-8.0,69.0,nan
BPS(KRW),1876.0,1726.0,1834.0,nan,1777.0,1764.0,1834.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,119.33,69.46,6.73,nan,nan,nan,nan,nan
PBR,0.75,0.53,0.4,nan,0.59,0.46,0.4,nan
Issued Shares,48105.0,61449.0,61449.0,nan,61449.0,61449.0,61449.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
