계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1433.0,2116.0,2678.0,2850.0,613.0,764.0,741.0,nan
Operating Income,16.0,214.0,270.0,350.0,5.0,102.0,64.0,nan
Oper.Income(Rep.),16.0,214.0,270.0,nan,5.0,102.0,64.0,nan
Net Income,-121.0,100.0,79.0,207.0,-26.0,68.0,-20.0,nan
Net Income(Contr.),-121.0,100.0,80.0,207.0,-26.0,69.0,-20.0,nan
Net Income(Minor.),-0.0,0.0,-0.0,nan,0.0,-1.0,-0.0,nan
Total Assets,8683.0,10049.0,10177.0,9855.0,10365.0,10400.0,10177.0,nan
Total Liabilities,4906.0,6192.0,6245.0,5711.0,6477.0,6467.0,6245.0,nan
Total Equity,3777.0,3858.0,3932.0,4144.0,3887.0,3933.0,3932.0,nan
Net Income(Contr.),3777.0,3858.0,3900.0,4144.0,3880.0,3916.0,3900.0,nan
Net Income(Minor.),0.0,0.0,32.0,0.0,8.0,17.0,32.0,nan
Capital Stock,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,nan
Total Debt/Equity,129.88,160.5,158.85,137.81,166.63,164.44,158.85,nan
Reserve Ratio,56.94,60.29,62.03,nan,61.52,63.95,62.03,nan
Oper.Income Margin,1.08,10.11,10.07,12.28,0.77,13.29,8.59,nan
Net Income Margin,-8.46,4.72,2.99,7.26,-4.27,9.0,-2.7,nan
ROA,-1.42,1.07,0.79,2.07,-1.01,2.61,-0.79,nan
ROE,-3.17,2.62,2.06,5.15,-2.69,7.06,-2.05,nan
EPS(KRW),-252.0,208.0,166.0,430.0,-54.0,143.0,-42.0,nan
BPS(KRW),7847.0,8015.0,8101.0,8609.0,8076.0,8198.0,8101.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,14.68,19.32,9.91,nan,nan,nan,nan
PBR,0.45,0.38,0.4,0.49,0.41,0.51,0.4,nan
Issued Shares,48133.0,48133.0,48133.0,nan,48133.0,48133.0,48133.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
