계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,287.0,4050.0,4482.0,nan,1340.0,1187.0,1168.0,nan
Operating Income,-7.0,7.0,13.0,nan,-3.0,2.0,14.0,nan
Oper.Income(Rep.),-7.0,7.0,13.0,nan,-3.0,2.0,14.0,nan
Net Income,61.0,-5.0,-47.0,nan,25.0,9.0,-93.0,nan
Net Income(Contr.),68.0,9.0,-38.0,nan,28.0,10.0,-89.0,nan
Net Income(Minor.),-7.0,-14.0,-9.0,nan,-3.0,-1.0,-4.0,nan
Total Assets,2249.0,2138.0,2162.0,nan,2150.0,2160.0,2162.0,nan
Total Liabilities,810.0,693.0,760.0,nan,668.0,666.0,760.0,nan
Total Equity,1439.0,1445.0,1402.0,nan,1482.0,1494.0,1402.0,nan
Net Income(Contr.),1412.0,1415.0,1380.0,nan,1456.0,1468.0,1380.0,nan
Net Income(Minor.),27.0,30.0,22.0,nan,27.0,26.0,22.0,nan
Capital Stock,141.0,141.0,141.0,nan,141.0,141.0,141.0,nan
Total Debt/Equity,56.28,47.96,54.22,nan,45.06,44.59,54.22,nan
Reserve Ratio,967.1,969.0,944.07,nan,997.43,1006.03,944.07,nan
Oper.Income Margin,-2.4,0.18,0.29,nan,-0.23,0.13,1.21,nan
Net Income Margin,23.71,0.22,-0.85,nan,2.07,0.82,-7.63,nan
ROA,2.72,-0.25,-2.19,nan,4.69,1.68,-17.28,nan
ROE,4.9,0.64,-2.73,nan,7.71,2.65,-25.04,nan
EPS(KRW),241.0,32.0,-135.0,nan,98.0,34.0,-316.0,nan
BPS(KRW),5336.0,5345.0,5220.0,nan,5487.0,5530.0,5220.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,13.68,104.07,nan,nan,nan,nan,nan,nan
PBR,0.62,0.62,0.61,nan,0.53,0.47,0.61,nan
Issued Shares,28217.0,28217.0,28217.0,nan,28217.0,28217.0,28217.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
