계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1741.0,1850.0,2193.0,2757.0,583.0,558.0,590.0,532.0
Operating Income,120.0,62.0,294.0,393.0,83.0,81.0,79.0,40.0
Oper.Income(Rep.),120.0,62.0,294.0,nan,83.0,81.0,79.0,nan
Net Income,8.0,6.0,364.0,280.0,65.0,42.0,203.0,nan
Net Income(Contr.),10.0,7.0,369.0,284.0,66.0,46.0,201.0,35.0
Net Income(Minor.),-2.0,-1.0,-5.0,nan,-1.0,-4.0,2.0,nan
Total Assets,3279.0,4134.0,6230.0,6620.0,5490.0,5625.0,6230.0,nan
Total Liabilities,2072.0,2565.0,3927.0,4080.0,3800.0,3900.0,3927.0,nan
Total Equity,1207.0,1569.0,2302.0,2540.0,1690.0,1724.0,2302.0,nan
Net Income(Contr.),1189.0,1551.0,2269.0,2510.0,1654.0,1694.0,2269.0,nan
Net Income(Minor.),18.0,17.0,33.0,30.0,36.0,31.0,33.0,nan
Capital Stock,77.0,77.0,77.0,80.0,77.0,77.0,77.0,nan
Total Debt/Equity,171.68,163.52,170.57,160.63,224.8,226.15,170.57,nan
Reserve Ratio,1640.57,2109.07,2974.44,nan,2180.56,2231.62,2974.44,nan
Oper.Income Margin,6.88,3.36,13.38,14.25,14.23,14.6,13.4,7.52
Net Income Margin,0.57,0.38,16.81,10.3,11.25,8.24,34.03,6.58
ROA,0.25,0.17,7.02,4.36,5.14,2.99,13.67,nan
ROE,0.8,0.51,19.3,11.89,16.04,10.98,40.52,6.17
EPS(KRW),65.0,45.0,2382.0,1835.0,424.0,297.0,1296.0,226.0
BPS(KRW),8703.0,11045.0,15372.0,16929.0,11403.0,11658.0,15372.0,nan
DPS(KRW),100.0,nan,100.0,100.0,nan,nan,100.0,nan
PER,1100.69,1924.29,31.4,43.77,nan,nan,nan,nan
PBR,8.16,7.82,4.87,4.74,12.54,9.61,4.87,nan
Issued Shares,15481.0,15481.0,15481.0,nan,15481.0,15481.0,15481.0,nan
Div Yield,0.14,nan,0.13,nan,nan,nan,0.13,nan
