계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1644.0,1445.0,2359.0,nan,607.0,575.0,569.0,nan
Operating Income,-37.0,-110.0,186.0,nan,71.0,24.0,52.0,nan
Oper.Income(Rep.),-37.0,-110.0,186.0,nan,71.0,24.0,52.0,nan
Net Income,61.0,33.0,313.0,nan,61.0,24.0,156.0,nan
Net Income(Contr.),61.0,57.0,204.0,nan,59.0,27.0,48.0,nan
Net Income(Minor.),0.0,-23.0,109.0,nan,2.0,-3.0,109.0,nan
Total Assets,3635.0,7511.0,8185.0,nan,7781.0,7770.0,8185.0,nan
Total Liabilities,594.0,3295.0,3636.0,nan,3446.0,3402.0,3636.0,nan
Total Equity,3041.0,4216.0,4549.0,nan,4335.0,4368.0,4549.0,nan
Net Income(Contr.),2944.0,2894.0,3134.0,nan,3032.0,3068.0,3134.0,nan
Net Income(Minor.),97.0,1322.0,1415.0,nan,1303.0,1300.0,1415.0,nan
Capital Stock,91.0,91.0,91.0,nan,91.0,91.0,91.0,nan
Total Debt/Equity,19.54,78.15,79.95,nan,79.49,77.88,79.95,nan
Reserve Ratio,3139.78,3084.54,3348.49,nan,3236.34,3275.85,3348.49,nan
Oper.Income Margin,-2.27,-7.59,7.9,nan,11.63,4.21,9.07,nan
Net Income Margin,3.7,3.92,8.64,nan,9.73,4.63,8.4,nan
ROA,1.78,0.6,3.99,nan,3.17,1.23,7.84,nan
ROE,2.19,1.94,6.76,nan,7.87,3.5,6.16,nan
EPS(KRW),134.0,125.0,449.0,nan,130.0,59.0,105.0,nan
BPS(KRW),6480.0,6369.0,6897.0,nan,6673.0,6752.0,6897.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,35.74,57.48,8.58,nan,nan,nan,nan,nan
PBR,0.74,1.12,0.56,nan,1.09,0.74,0.56,nan
Issued Shares,45437.0,45437.0,45437.0,nan,45437.0,45437.0,45437.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
