계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3744.0,4129.0,4248.0,4571.0,1026.0,1023.0,1181.0,1099.0
Operating Income,307.0,296.0,339.0,357.0,81.0,79.0,95.0,82.0
Oper.Income(Rep.),307.0,296.0,339.0,nan,81.0,79.0,95.0,nan
Net Income,269.0,167.0,229.0,231.0,34.0,46.0,79.0,50.0
Net Income(Contr.),234.0,142.0,200.0,210.0,27.0,36.0,70.0,nan
Net Income(Minor.),35.0,24.0,28.0,nan,7.0,10.0,9.0,nan
Total Assets,3731.0,3989.0,4709.0,4820.0,4248.0,4432.0,4709.0,nan
Total Liabilities,1784.0,1961.0,2433.0,2350.0,2100.0,2272.0,2433.0,nan
Total Equity,1946.0,2028.0,2276.0,2470.0,2148.0,2160.0,2276.0,nan
Net Income(Contr.),1771.0,1843.0,2055.0,2220.0,1934.0,1948.0,2055.0,nan
Net Income(Minor.),175.0,186.0,221.0,250.0,214.0,213.0,221.0,nan
Capital Stock,55.0,55.0,55.0,50.0,55.0,55.0,55.0,nan
Total Debt/Equity,91.66,96.66,106.87,95.14,97.78,105.15,106.87,nan
Reserve Ratio,3281.7,3411.8,3941.08,nan,3578.97,3603.37,3941.08,nan
Oper.Income Margin,8.19,7.18,7.98,7.81,7.92,7.75,8.03,7.46
Net Income Margin,6.25,3.45,4.71,4.59,2.65,3.52,5.93,nan
ROA,8.18,4.32,5.26,4.85,3.15,4.25,6.9,4.25
ROE,15.11,7.88,10.28,9.82,5.68,7.42,13.99,nan
EPS(KRW),2136.0,1300.0,1828.0,1916.0,248.0,328.0,639.0,nan
BPS(KRW),16909.0,17559.0,20205.0,21713.0,18395.0,18517.0,20205.0,nan
DPS(KRW),550.0,400.0,400.0,400.0,nan,nan,400.0,nan
PER,12.59,15.81,9.1,8.32,nan,nan,nan,nan
PBR,1.59,1.17,0.82,0.73,0.83,0.79,0.82,nan
Issued Shares,10958.0,10958.0,10958.0,nan,10958.0,10958.0,10958.0,nan
Div Yield,2.04,1.95,2.41,nan,nan,nan,2.41,nan
