계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1864.0,1599.0,1762.0,nan,434.0,433.0,439.0,nan
Operating Income,205.0,80.0,201.0,nan,58.0,49.0,54.0,nan
Oper.Income(Rep.),205.0,80.0,201.0,nan,58.0,49.0,54.0,nan
Net Income,122.0,56.0,198.0,nan,52.0,30.0,74.0,nan
Net Income(Contr.),122.0,56.0,199.0,nan,52.0,30.0,75.0,nan
Net Income(Minor.),nan,nan,-1.0,nan,nan,nan,-1.0,nan
Total Assets,2929.0,2985.0,3277.0,nan,3104.0,3085.0,3277.0,nan
Total Liabilities,674.0,745.0,814.0,nan,770.0,730.0,814.0,nan
Total Equity,2255.0,2239.0,2464.0,nan,2334.0,2355.0,2464.0,nan
Net Income(Contr.),2256.0,2240.0,2464.0,nan,2334.0,2356.0,2464.0,nan
Net Income(Minor.),-1.0,-1.0,-0.0,nan,-1.0,-1.0,-0.0,nan
Capital Stock,50.0,50.0,50.0,nan,50.0,50.0,50.0,nan
Total Debt/Equity,29.87,33.28,33.02,nan,33.0,30.99,33.02,nan
Reserve Ratio,4878.1,4869.68,5320.23,nan,5059.78,5102.36,5320.23,nan
Oper.Income Margin,11.02,5.01,11.42,nan,13.42,11.31,12.2,nan
Net Income Margin,6.56,3.51,11.29,nan,11.89,7.0,17.01,nan
ROA,4.28,1.9,6.34,nan,6.74,3.92,9.32,nan
ROE,5.54,2.5,8.45,nan,8.96,5.18,12.39,nan
EPS(KRW),1231.0,586.0,2087.0,nan,542.0,318.0,783.0,nan
BPS(KRW),25413.0,25902.0,28251.0,nan,26893.0,27115.0,28251.0,nan
DPS(KRW),300.0,150.0,300.0,nan,nan,nan,300.0,nan
PER,11.01,26.34,8.1,nan,nan,nan,nan,nan
PBR,0.53,0.6,0.6,nan,0.55,0.57,0.6,nan
Issued Shares,9730.0,9530.0,9530.0,nan,9530.0,9530.0,9530.0,nan
Div Yield,2.21,0.97,1.78,nan,nan,nan,1.78,nan
