계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5610.0,6795.0,7359.0,nan,1906.0,1749.0,1932.0,nan
Operating Income,194.0,339.0,375.0,nan,128.0,67.0,102.0,nan
Oper.Income(Rep.),194.0,339.0,375.0,nan,128.0,67.0,102.0,nan
Net Income,83.0,303.0,354.0,nan,112.0,55.0,93.0,nan
Net Income(Contr.),93.0,305.0,351.0,nan,111.0,55.0,92.0,nan
Net Income(Minor.),-11.0,-2.0,3.0,nan,1.0,-1.0,1.0,nan
Total Assets,3941.0,4152.0,4665.0,nan,4464.0,4358.0,4665.0,nan
Total Liabilities,2452.0,2378.0,2461.0,nan,2456.0,2316.0,2461.0,nan
Total Equity,1489.0,1774.0,2205.0,nan,2008.0,2042.0,2205.0,nan
Net Income(Contr.),1436.0,1723.0,2145.0,nan,1952.0,1988.0,2145.0,nan
Net Income(Minor.),53.0,51.0,59.0,nan,56.0,55.0,59.0,nan
Capital Stock,28.0,28.0,28.0,nan,28.0,28.0,28.0,nan
Total Debt/Equity,164.73,134.09,111.6,nan,122.3,113.4,111.6,nan
Reserve Ratio,5056.66,6087.69,7605.43,nan,6912.14,7038.81,7605.43,nan
Oper.Income Margin,3.47,4.99,5.1,nan,6.69,3.82,5.26,nan
Net Income Margin,1.67,4.49,4.77,nan,5.84,3.16,4.78,nan
ROA,2.16,7.5,8.03,nan,10.22,4.96,8.28,nan
ROE,6.75,19.34,18.15,nan,23.68,11.22,17.86,nan
EPS(KRW),336.0,1097.0,1261.0,nan,400.0,199.0,331.0,nan
BPS(KRW),5157.0,6188.0,7705.0,nan,7012.0,7139.0,7705.0,nan
DPS(KRW),80.0,120.0,150.0,nan,nan,nan,150.0,nan
PER,7.1,3.3,3.47,nan,nan,nan,nan,nan
PBR,0.46,0.59,0.57,nan,0.85,0.86,0.57,nan
Issued Shares,27841.0,27841.0,27841.0,nan,27841.0,27841.0,27841.0,nan
Div Yield,3.35,3.31,3.43,nan,nan,nan,3.43,nan
