계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,33.0,31.0,34.0,nan,nan,nan,nan,nan
Operating Income,-28.0,-27.0,-40.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-28.0,-27.0,-40.0,nan,nan,nan,0.0,nan
Net Income,-28.0,-28.0,-39.0,nan,nan,nan,nan,nan
Net Income(Contr.),-28.0,-28.0,-39.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,109.0,97.0,86.0,nan,nan,nan,86.0,nan
Total Liabilities,37.0,35.0,44.0,nan,nan,nan,44.0,nan
Total Equity,72.0,62.0,41.0,nan,nan,nan,41.0,nan
Net Income(Contr.),72.0,62.0,41.0,nan,nan,nan,41.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,65.0,66.0,68.0,nan,nan,nan,68.0,nan
Total Debt/Equity,51.11,57.27,106.37,nan,nan,nan,106.37,nan
Reserve Ratio,12.17,nan,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-83.07,-86.92,-119.79,nan,nan,nan,nan,nan
Net Income Margin,-83.68,-89.78,-115.18,nan,nan,nan,nan,nan
ROA,-25.46,-27.25,-42.29,nan,nan,nan,nan,nan
ROE,-34.71,-41.95,-74.86,nan,nan,nan,nan,nan
EPS(KRW),-221.0,-217.0,-289.0,nan,nan,nan,0.0,nan
BPS(KRW),561.0,468.0,306.0,nan,nan,nan,306.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,7.03,13.26,15.31,nan,nan,nan,15.31,nan
Issued Shares,12904.0,13204.0,13567.0,nan,nan,nan,13567.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
