계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1812.0,1836.0,1718.0,1901.0,450.0,424.0,406.0,nan
Operating Income,129.0,90.0,59.0,67.0,21.0,13.0,4.0,nan
Oper.Income(Rep.),129.0,90.0,59.0,nan,21.0,13.0,4.0,nan
Net Income,74.0,120.0,62.0,30.0,-23.0,-14.0,86.0,nan
Net Income(Contr.),74.0,120.0,62.0,30.0,-23.0,-14.0,86.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3360.0,3490.0,3622.0,3673.0,3646.0,3548.0,3622.0,nan
Total Liabilities,1510.0,1559.0,1612.0,1737.0,1737.0,1663.0,1612.0,nan
Total Equity,1850.0,1930.0,2010.0,1936.0,1909.0,1885.0,2010.0,nan
Net Income(Contr.),1850.0,1930.0,2010.0,1936.0,1909.0,1885.0,2010.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,80.0,80.0,80.0,80.0,80.0,80.0,80.0,nan
Total Debt/Equity,81.61,80.78,80.19,89.72,91.01,88.21,80.19,nan
Reserve Ratio,2269.01,2369.58,2469.69,nan,2342.98,2313.43,2469.69,nan
Oper.Income Margin,7.12,4.88,3.41,3.52,4.71,3.13,0.94,nan
Net Income Margin,4.1,6.53,3.59,1.58,-5.18,-3.38,21.24,nan
ROA,2.27,3.5,1.73,0.82,-2.54,-1.6,9.62,nan
ROE,4.05,6.35,3.13,1.52,-4.86,-3.03,17.7,nan
EPS(KRW),464.0,750.0,385.0,188.0,-146.0,-90.0,539.0,nan
BPS(KRW),11845.0,12348.0,12848.0,12384.0,12215.0,12067.0,12848.0,nan
DPS(KRW),200.0,200.0,200.0,200.0,nan,nan,200.0,nan
PER,58.35,29.73,47.48,76.59,nan,nan,nan,nan
PBR,2.29,1.81,1.42,1.16,2.32,1.87,1.42,nan
Issued Shares,15989.0,15989.0,15989.0,nan,15989.0,15989.0,15989.0,nan
Div Yield,0.74,0.9,1.09,nan,nan,nan,1.09,nan
