계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,284.0,296.0,316.0,nan,80.0,80.0,79.0,nan
Operating Income,61.0,61.0,76.0,nan,18.0,20.0,24.0,nan
Oper.Income(Rep.),61.0,61.0,76.0,nan,18.0,20.0,24.0,nan
Net Income,79.0,77.0,41.0,nan,17.0,9.0,3.0,nan
Net Income(Contr.),79.0,78.0,41.0,nan,17.0,9.0,3.0,nan
Net Income(Minor.),-0.0,-0.0,0.0,nan,-0.0,0.0,1.0,nan
Total Assets,985.0,940.0,851.0,nan,902.0,906.0,851.0,nan
Total Liabilities,424.0,349.0,233.0,nan,304.0,288.0,233.0,nan
Total Equity,561.0,590.0,618.0,nan,599.0,618.0,618.0,nan
Net Income(Contr.),559.0,588.0,616.0,nan,597.0,616.0,616.0,nan
Net Income(Minor.),2.0,2.0,2.0,nan,2.0,2.0,2.0,nan
Capital Stock,60.0,60.0,61.0,nan,60.0,61.0,61.0,nan
Total Debt/Equity,75.62,59.21,37.63,nan,50.69,46.59,37.63,nan
Reserve Ratio,888.35,972.4,914.99,nan,888.53,914.89,914.99,nan
Oper.Income Margin,21.36,20.52,24.2,nan,22.89,24.88,30.0,nan
Net Income Margin,27.95,26.23,12.87,nan,21.57,10.73,3.36,nan
ROA,8.16,8.01,4.58,nan,7.56,3.82,1.45,nan
ROE,14.93,13.53,6.75,nan,11.8,5.66,1.73,nan
EPS(KRW),658.0,642.0,347.0,nan,147.0,75.0,23.0,nan
BPS(KRW),4942.0,5362.0,5400.0,nan,5261.0,5399.0,5400.0,nan
DPS(KRW),180.0,180.0,220.0,nan,nan,nan,220.0,nan
PER,9.73,10.28,22.51,nan,nan,nan,nan,nan
PBR,1.3,1.23,1.45,nan,1.39,2.82,1.45,nan
Issued Shares,12080.0,12080.0,11410.0,nan,11350.0,11410.0,11410.0,nan
Div Yield,2.81,2.73,2.81,nan,nan,nan,2.81,nan
