계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,159.0,156.0,161.0,nan,nan,nan,nan,nan
Operating Income,49.0,50.0,49.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),49.0,50.0,49.0,nan,nan,nan,0.0,nan
Net Income,43.0,56.0,45.0,nan,nan,nan,nan,nan
Net Income(Contr.),43.0,56.0,45.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,590.0,628.0,673.0,nan,nan,nan,673.0,nan
Total Liabilities,61.0,42.0,42.0,nan,nan,nan,42.0,nan
Total Equity,530.0,586.0,631.0,nan,nan,nan,631.0,nan
Net Income(Contr.),530.0,586.0,631.0,nan,nan,nan,631.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,43.0,43.0,43.0,nan,nan,nan,43.0,nan
Total Debt/Equity,11.44,7.16,6.63,nan,nan,nan,6.63,nan
Reserve Ratio,1187.33,1317.04,1420.87,nan,nan,nan,1420.87,nan
Oper.Income Margin,30.78,32.29,30.2,nan,nan,nan,nan,nan
Net Income Margin,27.34,35.82,28.01,nan,nan,nan,nan,nan
ROA,10.56,9.17,6.92,nan,nan,nan,nan,nan
ROE,12.59,10.01,7.39,nan,nan,nan,nan,nan
EPS(KRW),508.0,642.0,518.0,nan,nan,nan,0.0,nan
BPS(KRW),6437.0,7085.0,7604.0,nan,nan,nan,7604.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,33.47,21.98,26.7,nan,nan,nan,nan,nan
PBR,2.64,1.99,1.82,nan,nan,nan,1.82,nan
Issued Shares,8696.0,8696.0,8696.0,nan,nan,nan,8696.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
