계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,594.0,568.0,692.0,nan,168.0,157.0,207.0,nan
Operating Income,-268.0,-227.0,-172.0,nan,-40.0,-44.0,-46.0,nan
Oper.Income(Rep.),-268.0,-227.0,-172.0,nan,-40.0,-44.0,-46.0,nan
Net Income,-425.0,-323.0,0.0,nan,-8.0,219.0,-162.0,nan
Net Income(Contr.),-418.0,-314.0,10.0,nan,-5.0,222.0,-160.0,nan
Net Income(Minor.),-8.0,-9.0,-10.0,nan,-4.0,-2.0,-2.0,nan
Total Assets,2241.0,1661.0,1329.0,nan,1572.0,1417.0,1329.0,nan
Total Liabilities,1323.0,1065.0,722.0,nan,1033.0,659.0,722.0,nan
Total Equity,919.0,596.0,607.0,nan,538.0,757.0,607.0,nan
Net Income(Contr.),897.0,582.0,603.0,nan,529.0,751.0,603.0,nan
Net Income(Minor.),22.0,14.0,5.0,nan,9.0,7.0,5.0,nan
Capital Stock,188.0,188.0,188.0,nan,188.0,188.0,188.0,nan
Total Debt/Equity,143.98,178.79,118.8,nan,191.9,87.04,118.8,nan
Reserve Ratio,397.24,229.86,240.63,nan,201.49,319.4,240.63,nan
Oper.Income Margin,-45.09,-39.88,-24.83,nan,-23.67,-28.03,-22.43,nan
Net Income Margin,-70.35,-55.31,1.52,nan,-2.89,140.84,-77.05,nan
ROA,-19.36,-16.55,0.02,nan,-2.09,58.68,-47.12,nan
ROE,-45.05,-42.49,1.77,nan,-3.65,138.5,-94.31,nan
EPS(KRW),-1612.0,-837.0,28.0,nan,-13.0,590.0,-425.0,nan
BPS(KRW),2486.0,1649.0,1703.0,nan,1507.0,2097.0,1703.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,64.97,nan,nan,nan,nan,nan
PBR,1.03,1.27,1.07,nan,1.54,0.96,1.07,nan
Issued Shares,37558.0,37558.0,37558.0,nan,37558.0,37558.0,37558.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
