계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Interest Income,23269.0,32725.0,37361.0,40120.0,9201.0,9306.0,9797.0,nan
Operating Income,5458.0,8204.0,11997.0,13150.0,2995.0,3635.0,1552.0,4042.0
Oper.Income(Rep.),5458.0,8204.0,11997.0,nan,2995.0,3635.0,1552.0,nan
Net Income,6398.0,7081.0,10459.0,10953.0,2811.0,3145.0,1073.0,3400.0
Net Income(Contr.),6369.0,7070.0,10397.0,10861.0,2800.0,3127.0,1061.0,3377.0
Net Income(Minor.),30.0,11.0,61.0,nan,11.0,19.0,12.0,nan
Total Assets,863086.0,959012.0,1092202.0,1125268.0,1001029.0,1023039.0,1092202.0,nan
Total Liabilities,786028.0,874561.0,994857.0,1019722.0,910105.0,929370.0,994857.0,nan
Total Equity,77057.0,84451.0,97345.0,104755.0,90924.0,93669.0,97345.0,nan
Net Income(Contr.),76795.0,83737.0,96508.0,103903.0,90145.0,92897.0,96508.0,nan
Net Income(Minor.),263.0,714.0,838.0,853.0,779.0,773.0,838.0,nan
Capital Stock,3079.0,3079.0,3079.0,3080.0,3079.0,3079.0,3079.0,nan
Total Debt/Equity,1020.06,1035.59,1021.99,973.43,1000.95,992.18,1021.99,nan
Reserve Ratio,2410.25,2635.7,3050.45,nan,2843.83,2933.19,3050.45,nan
Oper.Income Margin,2.38,3.93,5.67,32.78,5.2,5.77,6.38,nan
Net Income Margin,2.78,3.38,4.91,27.07,4.87,4.96,4.36,nan
ROA,0.76,0.78,1.02,0.99,1.14,1.24,0.41,1.25
ROE,8.45,8.81,11.54,10.84,12.67,13.67,4.48,14.0
EPS(KRW),10341.0,11480.0,16883.0,17636.0,4547.0,5077.0,1723.0,5483.0
BPS(KRW),125513.0,136785.0,157522.0,169530.0,147191.0,151659.0,157522.0,nan
DPS(KRW),2300.0,2650.0,3980.0,4263.0,nan,nan,3980.0,nan
PER,5.15,5.34,4.22,4.13,nan,nan,nan,nan
PBR,0.42,0.45,0.45,0.43,0.48,0.48,0.45,nan
Issued Shares,55726.0,55726.0,55726.0,nan,55726.0,55726.0,55726.0,nan
Div Yield,4.32,4.32,5.58,nan,nan,nan,5.58,nan
