계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2441.0,2257.0,2222.0,nan,578.0,602.0,571.0,nan
Operating Income,82.0,46.0,-7.0,nan,-1.0,-18.0,-1.0,nan
Oper.Income(Rep.),82.0,46.0,-7.0,nan,-1.0,-18.0,-1.0,nan
Net Income,375.0,106.0,87.0,nan,39.0,-6.0,25.0,nan
Net Income(Contr.),375.0,106.0,87.0,nan,39.0,-6.0,25.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4740.0,4639.0,4288.0,nan,4486.0,4467.0,4288.0,nan
Total Liabilities,1288.0,1183.0,915.0,nan,1074.0,1031.0,915.0,nan
Total Equity,3453.0,3455.0,3373.0,nan,3412.0,3437.0,3373.0,nan
Net Income(Contr.),3453.0,3455.0,3373.0,nan,3412.0,3437.0,3373.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,110.0,110.0,110.0,nan,110.0,110.0,110.0,nan
Total Debt/Equity,37.29,34.25,27.14,nan,31.48,29.99,27.14,nan
Reserve Ratio,3038.78,3041.33,2966.08,nan,3001.84,3024.39,2966.08,nan
Oper.Income Margin,3.35,2.02,-0.33,nan,-0.25,-2.98,-0.16,nan
Net Income Margin,15.36,4.68,3.89,nan,6.83,-1.03,4.44,nan
ROA,8.34,2.25,1.94,nan,3.45,-0.55,2.31,nan
ROE,11.47,3.06,2.53,nan,4.59,-0.72,2.98,nan
EPS(KRW),17039.0,4801.0,3934.0,nan,1794.0,-282.0,1151.0,nan
BPS(KRW),156939.0,157067.0,153304.0,nan,155092.0,156219.0,153304.0,nan
DPS(KRW),2500.0,1300.0,1050.0,nan,nan,nan,1050.0,nan
PER,1.8,6.59,6.72,nan,nan,nan,nan,nan
PBR,0.2,0.2,0.17,nan,0.19,0.19,0.17,nan
Issued Shares,2200.0,2200.0,2200.0,nan,2200.0,2200.0,2200.0,nan
Div Yield,8.16,4.11,3.97,nan,nan,nan,3.97,nan
